t,lat,zonal_sst
2019-01-01,19.375,20.19
2019-01-01,19.625,20.1
2019-01-01,19.875,19.85
2019-01-01,20.125,19.58
2019-01-01,20.375,19.28
2019-01-01,20.625,19.12
2019-01-01,20.875,19.16
2019-01-01,21.125,19.33
2019-01-01,21.375,19.26
2019-01-01,21.625,19.16
2019-01-01,21.875,19.04
2019-01-01,22.125,19.23
2019-01-01,22.375,19.44
2019-01-01,22.625,19.61
2019-01-01,22.875,19.77
2019-01-01,23.125,19.68
2019-01-01,23.375,19.69
2019-01-01,23.625,19.73
2019-01-01,23.875,19.65
2019-01-01,24.125,19.57
2019-01-01,24.375,19.51
2019-01-01,24.625,19.61
2019-02-01,12.625,21.4
2019-02-01,12.875,21.15
2019-02-01,13.125,21.03
2019-02-01,13.375,20.97
2019-02-01,13.625,20.81
2019-02-01,13.875,20.83
2019-02-01,14.125,20.83
2019-02-01,14.375,20.98
2019-02-01,14.625,20.96
2019-02-01,14.875,20.9
2019-02-01,15.125,20.9
2019-02-01,15.375,20.69
2019-02-01,15.625,20.47
2019-02-01,15.875,20.44
2019-02-01,16.125,20.42
2019-02-01,16.375,20.37
2019-02-01,16.625,20.32
2019-02-01,16.875,20.16
2019-02-01,17.125,20.22
2019-02-01,17.375,20.19
2019-02-01,17.625,20.21
2019-02-01,17.875,20.13
2019-02-01,18.125,20
2019-02-01,18.375,19.88
2019-02-01,18.625,19.8
2019-02-01,18.875,19.75
2019-02-01,19.125,19.86
2019-02-01,19.375,19.94
2019-02-01,19.625,19.86
2019-02-01,19.875,19.65
2019-02-01,20.125,19.37
2019-02-01,20.375,19.06
2019-02-01,20.625,18.82
2019-02-01,20.875,18.73
2019-02-01,21.125,18.78
2019-02-01,21.375,18.81
2019-02-01,21.625,18.9
2019-02-01,21.875,18.94
2019-02-01,22.125,19.15
2019-02-01,22.375,19.28
2019-02-01,22.625,19.39
2019-02-01,22.875,19.5
2019-02-01,23.125,19.44
2019-02-01,23.375,19.45
2019-02-01,23.625,19.47
2019-02-01,23.875,19.4
2019-02-01,24.125,19.32
2019-02-01,24.375,19.23
2019-02-01,24.625,19.26
2019-03-01,12.625,21.89
2019-03-01,12.875,21.75
2019-03-01,13.125,21.64
2019-03-01,13.375,21.52
2019-03-01,13.625,21.28
2019-03-01,13.875,21.22
2019-03-01,14.125,21.11
2019-03-01,14.375,21.11
2019-03-01,14.625,21.02
2019-03-01,14.875,20.95
2019-03-01,15.125,20.93
2019-03-01,15.375,20.85
2019-03-01,15.625,20.78
2019-03-01,15.875,20.86
2019-03-01,16.125,20.93
2019-03-01,16.375,20.92
2019-03-01,16.625,20.88
2019-03-01,16.875,20.66
2019-03-01,17.125,20.63
2019-03-01,17.375,20.45
2019-03-01,17.625,20.41
2019-03-01,17.875,20.38
2019-03-01,18.125,20.3
2019-03-01,18.375,20.17
2019-03-01,18.625,20.06
2019-03-01,18.875,20
2019-03-01,19.125,20.09
2019-03-01,19.375,20.16
2019-03-01,19.625,20.12
2019-03-01,19.875,20.09
2019-03-01,20.125,19.92
2019-03-01,20.375,19.7
2019-03-01,20.625,19.41
2019-03-01,20.875,19.24
2019-03-01,21.125,19.22
2019-03-01,21.375,19.25
2019-03-01,21.625,19.32
2019-03-01,21.875,19.32
2019-03-01,22.125,19.41
2019-03-01,22.375,19.48
2019-03-01,22.625,19.57
2019-03-01,22.875,19.65
2019-03-01,23.125,19.55
2019-03-01,23.375,19.49
2019-03-01,23.625,19.5
2019-03-01,23.875,19.45
2019-03-01,24.125,19.39
2019-03-01,24.375,19.3
2019-03-01,24.625,19.32
2019-04-01,12.625,21.54
2019-04-01,12.875,21.31
2019-04-01,13.125,21.11
2019-04-01,13.375,20.98
2019-04-01,13.625,20.62
2019-04-01,13.875,20.73
2019-04-01,14.125,20.64
2019-04-01,14.375,20.91
2019-04-01,14.625,20.96
2019-04-01,14.875,20.98
2019-04-01,15.125,20.95
2019-04-01,15.375,20.73
2019-04-01,15.625,20.54
2019-04-01,15.875,20.56
2019-04-01,16.125,20.56
2019-04-01,16.375,20.53
2019-04-01,16.625,20.55
2019-04-01,16.875,20.44
2019-04-01,17.125,20.49
2019-04-01,17.375,20.32
2019-04-01,17.625,20.26
2019-04-01,17.875,20.13
2019-04-01,18.125,19.95
2019-04-01,18.375,19.8
2019-04-01,18.625,19.76
2019-04-01,18.875,19.82
2019-04-01,19.125,20.05
2019-04-01,19.375,20.22
2019-04-01,19.625,20.18
2019-04-01,19.875,20.15
2019-04-01,20.125,19.84
2019-04-01,20.375,19.5
2019-04-01,20.625,19.12
2019-04-01,20.875,19.07
2019-04-01,21.125,19.32
2019-04-01,21.375,19.5
2019-04-01,21.625,19.72
2019-04-01,21.875,19.75
2019-04-01,22.125,19.86
2019-04-01,22.375,19.82
2019-04-01,22.625,19.76
2019-04-01,22.875,19.77
2019-04-01,23.125,19.76
2019-04-01,23.375,19.85
2019-04-01,23.625,19.93
2019-04-01,23.875,19.88
2019-04-01,24.125,19.8
2019-04-01,24.375,19.68
2019-04-01,24.625,19.68
2019-05-01,12.625,23.1
2019-05-01,12.875,23.01
2019-05-01,13.125,22.98
2019-05-01,13.375,22.88
2019-05-01,13.625,22.57
2019-05-01,13.875,22.36
2019-05-01,14.125,22.17
2019-05-01,14.375,22.28
2019-05-01,14.625,22.25
2019-05-01,14.875,22.16
2019-05-01,15.125,22.05
2019-05-01,15.375,21.91
2019-05-01,15.625,21.76
2019-05-01,15.875,21.71
2019-05-01,16.125,21.58
2019-05-01,16.375,21.36
2019-05-01,16.625,21.13
2019-05-01,16.875,20.88
2019-05-01,17.125,20.9
2019-05-01,17.375,20.74
2019-05-01,17.625,20.6
2019-05-01,17.875,20.38
2019-05-01,18.125,20.15
2019-05-01,18.375,19.96
2019-05-01,18.625,19.86
2019-05-01,18.875,19.86
2019-05-01,19.125,20.13
2019-05-01,19.375,20.4
2019-05-01,19.625,20.43
2019-05-01,19.875,20.48
2019-05-01,20.125,20.19
2019-05-01,20.375,19.89
2019-05-01,20.625,19.54
2019-05-01,20.875,19.55
2019-05-01,21.125,19.83
2019-05-01,21.375,20.02
2019-05-01,21.625,20.25
2019-05-01,21.875,20.32
2019-05-01,22.125,20.47
2019-05-01,22.375,20.45
2019-05-01,22.625,20.38
2019-05-01,22.875,20.41
2019-05-01,23.125,20.36
2019-05-01,23.375,20.44
2019-05-01,23.625,20.5
2019-05-01,23.875,20.44
2019-05-01,24.125,20.35
2019-05-01,24.375,20.25
2019-05-01,24.625,20.31
2019-06-01,12.625,25.33
2019-06-01,12.875,25.12
2019-06-01,13.125,24.99
2019-06-01,13.375,24.86
2019-06-01,13.625,24.7
2019-06-01,13.875,24.45
2019-06-01,14.125,24.19
2019-06-01,14.375,24.04
2019-06-01,14.625,23.88
2019-06-01,14.875,23.73
2019-06-01,15.125,23.49
2019-06-01,15.375,23.18
2019-06-01,15.625,22.92
2019-06-01,15.875,22.79
2019-06-01,16.125,22.7
2019-06-01,16.375,22.57
2019-06-01,16.625,22.36
2019-06-01,16.875,22.04
2019-06-01,17.125,21.82
2019-06-01,17.375,21.53
2019-06-01,17.625,21.38
2019-06-01,17.875,21.22
2019-06-01,18.125,20.98
2019-06-01,18.375,20.7
2019-06-01,18.625,20.44
2019-06-01,18.875,20.32
2019-06-01,19.125,20.45
2019-06-01,19.375,20.61
2019-06-01,19.625,20.65
2019-06-01,19.875,20.83
2019-06-01,20.125,20.61
2019-06-01,20.375,20.39
2019-06-01,20.625,20.06
2019-06-01,20.875,20.1
2019-06-01,21.125,20.43
2019-06-01,21.375,20.66
2019-06-01,21.625,20.87
2019-06-01,21.875,20.87
2019-06-01,22.125,21.05
2019-06-01,22.375,21.1
2019-06-01,22.625,21.11
2019-06-01,22.875,21.22
2019-06-01,23.125,21.19
2019-06-01,23.375,21.34
2019-06-01,23.625,21.48
2019-06-01,23.875,21.46
2019-06-01,24.125,21.44
2019-06-01,24.375,21.44
2019-06-01,24.625,21.59
2019-07-01,12.625,27.13
2019-07-01,12.875,27.06
2019-07-01,13.125,27.01
2019-07-01,13.375,27
2019-07-01,13.625,27.03
2019-07-01,13.875,26.92
2019-07-01,14.125,26.77
2019-07-01,14.375,26.52
2019-07-01,14.625,26.15
2019-07-01,14.875,25.66
2019-07-01,15.125,25.13
2019-07-01,15.375,24.78
2019-07-01,15.625,24.53
2019-07-01,15.875,24.3
2019-07-01,16.125,24.12
2019-07-01,16.375,23.96
2019-07-01,16.625,23.8
2019-07-01,16.875,23.69
2019-07-01,17.125,23.51
2019-07-01,17.375,23.4
2019-07-01,17.625,23.19
2019-07-01,17.875,23.02
2019-07-01,18.125,22.86
2019-07-01,18.375,22.65
2019-07-01,18.625,22.43
2019-07-01,18.875,22.25
2019-07-01,19.125,22.03
2019-07-01,19.375,21.73
2019-07-01,19.625,21.44
2019-07-01,19.875,21.38
2019-07-01,20.125,21.17
2019-07-01,20.375,20.96
2019-07-01,20.625,20.56
2019-07-01,20.875,20.42
2019-07-01,21.125,20.56
2019-07-01,21.375,20.7
2019-07-01,21.625,20.88
2019-07-01,21.875,20.98
2019-07-01,22.125,21.25
2019-07-01,22.375,21.32
2019-07-01,22.625,21.32
2019-07-01,22.875,21.4
2019-07-01,23.125,21.34
2019-07-01,23.375,21.47
2019-07-01,23.625,21.62
2019-07-01,23.875,21.57
2019-07-01,24.125,21.52
2019-07-01,24.375,21.47
2019-07-01,24.625,21.65
2019-08-01,12.625,27.59
2019-08-01,12.875,27.59
2019-08-01,13.125,27.59
2019-08-01,13.375,27.59
2019-08-01,13.625,27.6
2019-08-01,13.875,27.57
2019-08-01,14.125,27.56
2019-08-01,14.375,27.52
2019-08-01,14.625,27.43
2019-08-01,14.875,27.2
2019-08-01,15.125,26.86
2019-08-01,15.375,26.55
2019-08-01,15.625,26.32
2019-08-01,15.875,26.17
2019-08-01,16.125,26.08
2019-08-01,16.375,25.97
2019-08-01,16.625,25.89
2019-08-01,16.875,25.92
2019-08-01,17.125,25.87
2019-08-01,17.375,25.81
2019-08-01,17.625,25.62
2019-08-01,17.875,25.39
2019-08-01,18.125,25.2
2019-08-01,18.375,25.06
2019-08-01,18.625,24.95
2019-08-01,18.875,24.84
2019-08-01,19.125,24.61
2019-08-01,19.375,24.3
2019-08-01,19.625,23.94
2019-08-01,19.875,23.71
2019-08-01,20.125,23.36
2019-08-01,20.375,23.05
2019-08-01,20.625,22.58
2019-08-01,20.875,22.3
2019-08-01,21.125,22.27
2019-08-01,21.375,22.25
2019-08-01,21.625,22.3
2019-08-01,21.875,22.26
2019-08-01,22.125,22.4
2019-08-01,22.375,22.39
2019-08-01,22.625,22.4
2019-08-01,22.875,22.52
2019-08-01,23.125,22.49
2019-08-01,23.375,22.57
2019-08-01,23.625,22.68
2019-08-01,23.875,22.6
2019-08-01,24.125,22.51
2019-08-01,24.375,22.47
2019-08-01,24.625,22.67
2019-09-01,12.625,28.27
2019-09-01,12.875,28.31
2019-09-01,13.125,28.33
2019-09-01,13.375,28.37
2019-09-01,13.625,28.47
2019-09-01,13.875,28.43
2019-09-01,14.125,28.41
2019-09-01,14.375,28.36
2019-09-01,14.625,28.35
2019-09-01,14.875,28.33
2019-09-01,15.125,28.26
2019-09-01,15.375,28.19
2019-09-01,15.625,28.14
2019-09-01,15.875,28.09
2019-09-01,16.125,28.07
2019-09-01,16.375,28.06
2019-09-01,16.625,28.02
2019-09-01,16.875,27.98
2019-09-01,17.125,27.87
2019-09-01,17.375,27.77
2019-09-01,17.625,27.62
2019-09-01,17.875,27.43
2019-09-01,18.125,27.18
2019-09-01,18.375,26.92
2019-09-01,18.625,26.65
2019-09-01,18.875,26.4
2019-09-01,19.125,26.25
2019-09-01,19.375,26.11
2019-09-01,19.625,25.91
2019-09-01,19.875,25.66
2019-09-01,20.125,25.11
2019-09-01,20.375,24.49
2019-09-01,20.625,23.75
2019-09-01,20.875,23.29
2019-09-01,21.125,23.05
2019-09-01,21.375,22.79
2019-09-01,21.625,22.65
2019-09-01,21.875,22.43
2019-09-01,22.125,22.53
2019-09-01,22.375,22.51
2019-09-01,22.625,22.47
2019-09-01,22.875,22.53
2019-09-01,23.125,22.42
2019-09-01,23.375,22.47
2019-09-01,23.625,22.57
2019-09-01,23.875,22.56
2019-09-01,24.125,22.54
2019-09-01,24.375,22.51
2019-09-01,24.625,22.72
2019-10-01,12.625,28.83
2019-10-01,12.875,28.83
2019-10-01,13.125,28.8
2019-10-01,13.375,28.77
2019-10-01,13.625,28.76
2019-10-01,13.875,28.65
2019-10-01,14.125,28.57
2019-10-01,14.375,28.45
2019-10-01,14.625,28.34
2019-10-01,14.875,28.26
2019-10-01,15.125,28.2
2019-10-01,15.375,28.12
2019-10-01,15.625,28.02
2019-10-01,15.875,27.94
2019-10-01,16.125,27.84
2019-10-01,16.375,27.74
2019-10-01,16.625,27.64
2019-10-01,16.875,27.51
2019-10-01,17.125,27.4
2019-10-01,17.375,27.15
2019-10-01,17.625,26.85
2019-10-01,17.875,26.56
2019-10-01,18.125,26.4
2019-10-01,18.375,26.34
2019-10-01,18.625,26.25
2019-10-01,18.875,26.07
2019-10-01,19.125,25.86
2019-10-01,19.375,25.51
2019-10-01,19.625,25.03
2019-10-01,19.875,24.66
2019-10-01,20.125,24.14
2019-10-01,20.375,23.58
2019-10-01,20.625,22.83
2019-10-01,20.875,22.31
2019-10-01,21.125,22.23
2019-10-01,21.375,22.16
2019-10-01,21.625,22.1
2019-10-01,21.875,21.8
2019-10-01,22.125,21.73
2019-10-01,22.375,21.62
2019-10-01,22.625,21.58
2019-10-01,22.875,21.69
2019-10-01,23.125,21.63
2019-10-01,23.375,21.68
2019-10-01,23.625,21.77
2019-10-01,23.875,21.74
2019-10-01,24.125,21.74
2019-10-01,24.375,21.75
2019-10-01,24.625,21.95
2019-11-01,12.625,28.09
2019-11-01,12.875,27.95
2019-11-01,13.125,27.76
2019-11-01,13.375,27.54
2019-11-01,13.625,27.28
2019-11-01,13.875,27.1
2019-11-01,14.125,26.87
2019-11-01,14.375,26.66
2019-11-01,14.625,26.33
2019-11-01,14.875,26.11
2019-11-01,15.125,26
2019-11-01,15.375,25.73
2019-11-01,15.625,25.46
2019-11-01,15.875,25.44
2019-11-01,16.125,25.29
2019-11-01,16.375,25.06
2019-11-01,16.625,24.82
2019-11-01,16.875,24.4
2019-11-01,17.125,24.38
2019-11-01,17.375,24.1
2019-11-01,17.625,24.03
2019-11-01,17.875,23.9
2019-11-01,18.125,23.78
2019-11-01,18.375,23.64
2019-11-01,18.625,23.38
2019-11-01,18.875,23.08
2019-11-01,19.125,22.93
2019-11-01,19.375,22.68
2019-11-01,19.625,22.34
2019-11-01,19.875,22.14
2019-11-01,20.125,21.81
2019-11-01,20.375,21.41
2019-11-01,20.625,20.94
2019-11-01,20.875,20.57
2019-11-01,21.125,20.39
2019-11-01,21.375,20.28
2019-11-01,21.625,20.41
2019-11-01,21.875,20.48
2019-11-01,22.125,20.62
2019-11-01,22.375,20.55
2019-11-01,22.625,20.48
2019-11-01,22.875,20.54
2019-11-01,23.125,20.5
2019-11-01,23.375,20.63
2019-11-01,23.625,20.82
2019-11-01,23.875,20.91
2019-11-01,24.125,20.96
2019-11-01,24.375,20.97
2019-11-01,24.625,21.16
2019-12-01,12.625,26.36
2019-12-01,12.875,26.11
2019-12-01,13.125,25.84
2019-12-01,13.375,25.6
2019-12-01,13.625,25.3
2019-12-01,13.875,25.21
2019-12-01,14.125,25
2019-12-01,14.375,24.83
2019-12-01,14.625,24.41
2019-12-01,14.875,24.03
2019-12-01,15.125,23.84
2019-12-01,15.375,23.65
2019-12-01,15.625,23.5
2019-12-01,15.875,23.52
2019-12-01,16.125,23.4
2019-12-01,16.375,23.14
2019-12-01,16.625,22.87
2019-12-01,16.875,22.51
2019-12-01,17.125,22.39
2019-12-01,17.375,22.16
2019-12-01,17.625,22.14
2019-12-01,17.875,21.98
2019-12-01,18.125,21.65
2019-12-01,18.375,21.26
2019-12-01,18.625,20.87
2019-12-01,18.875,20.54
2019-12-01,19.125,20.37
2019-12-01,19.375,20.23
2019-12-01,19.625,20.07
2019-12-01,19.875,19.99
2019-12-01,20.125,19.83
2019-12-01,20.375,19.65
2019-12-01,20.625,19.46
2019-12-01,20.875,19.41
2019-12-01,21.125,19.55
2019-12-01,21.375,19.64
2019-12-01,21.625,19.8
2019-12-01,21.875,19.83
2019-12-01,22.125,19.87
2019-12-01,22.375,19.78
2019-12-01,22.625,19.71
2019-12-01,22.875,19.74
2019-12-01,23.125,19.69
2019-12-01,23.375,19.77
2019-12-01,23.625,19.97
2019-12-01,23.875,20.18
2019-12-01,24.125,20.39
2019-12-01,24.375,20.44
2019-12-01,24.625,20.5
