treatment,t_day,N_umol,P_umol,B_units
+N +P,1.6400000000000001,0.0007259445466911573,7.25944546688337e-05,2.9999274055453315
+N +P,1.6600000000000001,0.00042317529370990115,4.231752937070812e-05,2.99995768247063
+N +P,1.68,0.0002466496506730692,2.4664965067024876e-05,2.9999753350349336
+N +P,1.7,0.00014374993735782833,1.4374993735500773e-05,2.999985625006265
+N +P,1.72,8.37752171280454e-05,8.37752171252248e-06,2.9999916224782877
+N +P,1.74,4.88216249765589e-05,4.882162497373814e-06,2.999995117837503
+N +P,1.76,2.845131513267768e-05,2.8451315129857003e-06,2.9999971548684874
+N +P,1.78,1.6580157586875214e-05,1.6580157584054535e-06,2.999998341984242
+N +P,1.8,9.66212560219401e-06,9.662125599373344e-07,2.9999990337874403
+N +P,1.82,5.630611832250289e-06,5.630611829429625e-07,2.999999436938817
+N +P,1.84,3.2812367322932215e-06,3.2812367294725445e-07,2.9999996718763273
+N +P,1.86,1.912136622989817e-06,1.9121366201691414e-07,2.999999808786338
+N +P,1.8800000000000001,1.1142962865699396e-06,1.1142962837492631e-07,2.999999888570372
+N +P,1.9000000000000001,6.493542647299351e-07,6.493542619092586e-08,2.9999999350645736
+N +P,1.92,3.784107277204775e-07,3.784107248998002e-08,2.9999999621589275
+N +P,1.94,2.2051794402428578e-07,2.2051794120360905e-08,2.999999977948206
+N +P,1.96,1.285068982391544e-07,1.2850689541847728e-08,2.9999999871493106
+N +P,1.98,7.488671539765934e-08,7.48867125769827e-09,2.999999992511329
+N +P,2.0,4.364039424465077e-08,4.36403914239741e-09,2.999999995635961
+N +P,2.02,2.5430847800496863e-08,2.543084497982018e-09,2.9999999974569156
+N +P,2.04,1.4820046831535088e-08,1.482004401085845e-09,2.9999999985179957
+N +P,2.06,8.636633433659788e-09,8.636630612983165e-10,2.9999999991363375
+N +P,2.08,5.032456969806932e-09,5.032454149130297e-10,2.999999999496755
+N +P,2.1,2.932876281021723e-09,2.932873460345081e-10,2.9999999997067133
+N +P,2.12,1.7093236807153792e-09,1.7093208600387376e-10,2.9999999998290683
+N +P,2.14,9.957439019663123e-10,9.957410812896668e-11,2.9999999999004263
+N +P,2.16,5.80428161579574e-10,5.804253409029296e-11,2.999999999941958
+N +P,2.18,3.382783999997557e-10,3.3827557932311164e-11,2.999999999966173
+N +P,2.2,1.972055064001458e-10,1.9720268572350225e-11,2.99999999998028
+N +P,2.22,1.147007711213629e-10,1.1469795044471903e-11,2.9999999999885305
+N +P,2.24,6.694448532729994e-11,6.694166465065557e-12,2.9999999999933062
+N +P,2.2600000000000002,3.90179586493747e-11,3.901513797273028e-12,2.999999999996099
+N +P,2.2800000000000002,2.2747418619271397e-11,2.2744597942626937e-12,2.9999999999977263
+N +P,2.3000000000000003,1.3228941091837254e-11,1.3226120415192812e-12,2.999999999998678
+N +P,2.32,7.723376685186135e-12,7.720556008541736e-13,2.9999999999992286
+N +P,2.34,4.502537847762954e-12,4.4997171711185617e-13,2.9999999999995506
+N +P,2.36,2.6260142171284916e-12,2.623193540484104e-13,2.999999999999738
+N +P,2.38,1.5282234877162004e-12,1.5254028110718032e-13,2.999999999999848
+N +P,2.4,8.932524486787557e-13,8.904317720343561e-14,2.9999999999999116
+N +P,2.42,5.217847421712835e-13,5.189640655268834e-14,2.9999999999999485
+N +P,2.44,3.0536039917830446e-13,3.0253972253390354e-14,2.9999999999999702
+N +P,2.46,1.7874934377898883e-13,1.759286671345887e-14,2.9999999999999827
+N +P,2.48,1.0551648505070107e-13,1.026958084063016e-14,2.9999999999999902
+N +P,2.5,6.267414988842187e-14,5.985347324402245e-15,2.9999999999999947
+N +P,2.52,3.771336843327886e-14,3.4892691788879413e-15,2.999999999999997
+N +P,2.54,2.3110986649782444e-14,2.0290310005382867e-15,2.9999999999999987
+N +P,2.56,1.4664850892720144e-14,1.1844174248320583e-15,2.9999999999999996
+N +P,2.58,9.723733132008565e-15,6.903056487608995e-16,3.0
+N +P,2.6,6.844941392434304e-15,4.024264748034732e-16,3.0
+N +P,2.62,5.160810784104208e-15,2.3401341397046454e-16,3.0000000000000004
+N +P,2.64,4.186696015604666e-15,1.3660193712051076e-16,3.0000000000000004
+N +P,2.66,3.616824073920363e-15,7.961474295208059e-17,3.0000000000000004
+N +P,2.68,3.2848055473876885e-15,4.641289029881326e-17,3.0000000000000004
+N +P,2.7,3.0905703912353258e-15,2.6989374683576635e-17,3.0000000000000004
+N +P,2.72,2.978223205551521e-15,1.5754656115195997e-17,3.0000000000000004
+N +P,2.74,2.91249839476048e-15,9.182175036091906e-18,3.0000000000000004
+N +P,2.7600000000000002,2.874205835960368e-15,5.352919156080702e-18,3.0000000000000004
+N +P,2.7800000000000002,2.85180419104107e-15,3.1127546641508972e-18,3.0000000000000004
+N +P,2.8000000000000003,2.838846898390111e-15,1.8170253990550058e-18,3.0000000000000004
+N +P,2.82,2.83126668529741e-15,1.0590040897849526e-18,3.0000000000000004
+N +P,2.84,2.826850305058714e-15,6.173660659153024e-19,3.0000000000000004
+N +P,2.86,2.8242666651809945e-15,3.5900207814335406e-19,3.0000000000000004
+N +P,2.88,2.8227722669740368e-15,2.0956225744759217e-19,3.0000000000000004
+N +P,2.9,2.821898021314914e-15,1.221376915352878e-19,3.0000000000000004
+N +P,2.92,2.821388668714202e-15,7.120243146410127e-20,3.0000000000000004
+N +P,2.94,2.821090690818302e-15,4.14046418741455e-20,3.0000000000000004
+N +P,2.96,2.8209183379926685e-15,2.4169359310756676e-20,3.0000000000000004
+N +P,2.98,2.820817508970694e-15,1.4086457113304298e-20,3.0000000000000004
+N +P,3.0,2.8207587640126447e-15,8.211961308375237e-21,3.0000000000000004
+N +P,3.02,2.820724397448167e-15,4.775304860607646e-21,3.0000000000000004
+N +P,3.04,2.820704519549247e-15,2.7875149686176428e-21,3.0000000000000004
+N +P,3.06,2.820692890676325e-15,1.6246276764419918e-21,3.0000000000000004
+N +P,3.08,2.8206861154677736e-15,9.471068212642759e-22,3.0000000000000004
+N +P,3.1,2.8206821518826547e-15,5.507483093576376e-22,3.0000000000000004
+N +P,3.12,2.820679859312956e-15,3.214913395246444e-22,3.0000000000000004
+N +P,3.14,2.8206785181248463e-15,1.8737252850956408e-22,3.0000000000000004
+N +P,3.16,2.8206777367224513e-15,1.0923228899903565e-22,3.0000000000000004
+N +P,3.18,2.820677279591887e-15,6.351923261747616e-23,3.0000000000000004
+N +P,3.2,2.820677015183871e-15,3.7078430987082166e-23,3.0000000000000004
+N +P,3.22,2.820676860501164e-15,2.1610160253428455e-23,3.0000000000000004
+N +P,3.24,2.8206767703799964e-15,1.2598043528016233e-23,3.0000000000000004
+N +P,3.2600000000000002,2.8206767176579415e-15,7.325838034834782e-24,3.0000000000000004
+N +P,3.2800000000000002,2.8206766871630784e-15,4.276351725357889e-24,3.0000000000000004
+N +P,3.3000000000000003,2.82067666932312e-15,2.4923558959980073e-24,3.0000000000000004
+N +P,3.3200000000000003,2.8206766589292118e-15,1.4529650727652365e-24,3.0000000000000004
+N +P,3.34,2.82067665284864e-15,8.44907923176997e-25,3.0000000000000004
+N +P,3.36,2.8206766493315884e-15,4.932027486638318e-25,3.0000000000000004
+N +P,3.38,2.8206766472740597e-15,2.8744987725532645e-25,3.0000000000000004
+N +P,3.4,2.820676646075303e-15,1.6757423468023898e-25,3.0000000000000004
+N +P,3.42,2.8206766453740153e-15,9.744542470810397e-26,3.0000000000000004
+N +P,3.44,2.8206766449683846e-15,5.688235367711762e-26,3.0000000000000004
+N +P,3.46,2.820676644731084e-15,3.315234074988135e-26,3.0000000000000004
+N +P,3.48,2.8206766445928288e-15,1.9326771616900492e-26,3.0000000000000004
+N +P,3.5,2.8206766445119473e-15,1.1238633863011006e-26,3.0000000000000004
+N +P,3.52,2.8206766444651647e-15,6.560389553007303e-27,3.0000000000000004
+N +P,3.54,2.8206766444377963e-15,3.823545543628795e-27,3.0000000000000004
+N +P,3.56,2.8206766444218507e-15,2.229006755391652e-27,3.0000000000000004
+N +P,3.58,2.8206766444125224e-15,1.296180826192333e-27,3.0000000000000004
+N +P,3.6,2.820676644407127e-15,7.566267621679152e-28,3.0000000000000004
+N +P,3.62,2.8206766444039707e-15,4.409794359469492e-28,3.0000000000000004
+N +P,3.64,2.8206766444021315e-15,2.5707713704429264e-28,3.0000000000000004
+N +P,3.66,2.8206766444010555e-15,1.4949190040955349e-28,3.0000000000000004
+N +P,3.68,2.8206766444004335e-15,8.726372917386863e-29,3.0000000000000004
+N +P,3.7,2.8206766444000694e-15,5.085930341594219e-29,3.0000000000000004
+N +P,3.72,2.8206766443998572e-15,2.964937375404154e-29,3.0000000000000004
+N +P,3.74,2.8206766443997334e-15,1.724128905201412e-29,3.0000000000000004
+N +P,3.7600000000000002,2.8206766443996616e-15,1.0064352478772137e-29,3.0000000000000004
+N +P,3.7800000000000002,2.8206766443996194e-15,5.865735526646995e-30,3.0000000000000004
+N +P,3.8000000000000003,2.820676644399595e-15,3.4195392640277736e-30,3.0000000000000004
+N +P,3.8200000000000003,2.8206766443995807e-15,1.9884826359199276e-30,3.0000000000000004
+N +P,3.84,2.8206766443995725e-15,1.1607479049532035e-30,3.0000000000000004
+N +P,3.86,2.8206766443995673e-15,6.765105095361012e-31,3.0000000000000004
+N +P,3.88,2.8206766443995646e-15,3.9438434265864028e-31,3.0000000000000004
+N +P,3.9,2.820676644399563e-15,2.293368657892483e-31,3.0000000000000004
+N +P,3.92,2.8206766443995618e-15,1.3387206993148307e-31,3.0000000000000004
+N +P,3.94,2.8206766443995614e-15,7.802371372417127e-32,3.0000000000000004
+N +P,3.96,2.820676644399561e-15,4.548537031596768e-32,3.0000000000000004
+N +P,3.98,2.8206766443995606e-15,2.645001623849073e-32,3.0000000000000004
+N +P,4.0,2.8206766443995606e-15,1.5439813443782827e-32,3.0000000000000004
+N +P,4.0200000000000005,2.8206766443995606e-15,8.998677503895109e-33,3.0000000000000004
+N +P,4.04,2.8206766443995606e-15,5.245945868016788e-33,3.0000000000000004
+N +P,4.0600000000000005,2.8206766443995606e-15,3.050549054155371e-33,3.0000000000000004
+N +P,4.08,2.8206766443995606e-15,1.780713776225532e-33,3.0000000000000004
+N +P,4.1,2.8206766443995606e-15,1.0378408429183165e-33,3.0000000000000004
+N +P,4.12,2.8206766443995606e-15,6.0502855883096e-34,3.0000000000000004
+N +P,4.14,2.8206766443995606e-15,3.5182774361654627e-34,3.0000000000000004
+N +P,4.16,2.8206766443995606e-15,2.0537434369818707e-34,3.0000000000000004
+N +P,4.18,2.8206766443995606e-15,1.1969687932067033e-34,3.0000000000000004
+N +P,4.2,2.8206766443995606e-15,6.977951473591114e-35,3.0000000000000004
+N +P,4.22,2.8206766443995606e-15,4.0577207243950265e-35,3.0000000000000004
+N +P,4.24,2.8206766443995606e-15,2.368635634350139e-35,3.0000000000000004
+N +P,4.26,2.8206766443995606e-15,1.3804951902663183e-35,3.0000000000000004
+N +P,4.28,2.8206766443995606e-15,8.047852627299727e-36,3.0000000000000004
+N +P,4.3,2.8206766443995606e-15,4.679874676151001e-36,3.0000000000000004
+N +P,4.32,2.8206766443995606e-15,2.7318089822155074e-36,3.0000000000000004
+N +P,4.34,2.8206766443995606e-15,1.59216094952886e-36,3.0000000000000004
+N +P,4.36,2.8206766443995606e-15,9.281797409433769e-37,3.0000000000000004
+N +P,4.38,2.8206766443995606e-15,5.397420983857089e-37,3.0000000000000004
+N +P,4.4,2.8206766443995606e-15,3.1506662346406173e-37,3.0000000000000004
+N +P,4.42,2.8206766443995606e-15,1.836280565900195e-37,3.0000000000000004
+N +P,4.44,2.8206766443995606e-15,1.0704937967866602e-37,3.0000000000000004
+N +P,4.46,2.8206766443995606e-15,6.224985772683117e-38,3.0000000000000004
+N +P,4.48,2.8206766443995606e-15,3.6337451801090953e-38,3.0000000000000004
+N +P,4.5,2.8206766443995606e-15,2.1178300583873097e-38,3.0000000000000004
+N +P,4.5200000000000005,2.8206766443995606e-15,1.234628292785167e-38,3.0000000000000004
+N +P,4.54,2.8206766443995606e-15,7.179437732576426e-39,3.0000000000000004
+N +P,4.5600000000000005,2.8206766443995606e-15,4.190892671775908e-39,3.0000000000000004
+N +P,4.58,2.8206766443995606e-15,2.442548398920927e-39,3.0000000000000004
+N +P,4.6000000000000005,2.8206766443995606e-15,1.4239288690147632e-39,3.0000000000000004
+N +P,4.62,2.8206766443995606e-15,8.280231961676619e-40,3.0000000000000004
+N +P,4.64,2.8206766443995606e-15,4.833465341071871e-40,3.0000000000000004
+N +P,4.66,2.8206766443995606e-15,2.8170544928490764e-40,3.0000000000000004
+N +P,4.68,2.8206766443995606e-15,1.6422541390491007e-40,3.0000000000000004
+N +P,4.7,2.8206766443995606e-15,9.549806529843313e-41,3.0000000000000004
+N +P,4.72,2.8206766443995606e-15,5.574561085918266e-41,3.0000000000000004
+N +P,4.74,2.8206766443995606e-15,3.2489820955797256e-41,3.0000000000000004
+N +P,4.76,2.8206766443995606e-15,1.8940543421174064e-41,3.0000000000000004
+N +P,4.78,2.8206766443995606e-15,1.1014039845686855e-41,3.0000000000000004
+N +P,4.8,2.8206766443995606e-15,6.429286052094528e-42,3.0000000000000004
+N +P,4.82,2.8206766443995606e-15,3.7471354154467523e-42,3.0000000000000004
+N +P,4.84,2.8206766443995606e-15,2.184462054680094e-42,3.0000000000000004
+N +P,4.86,2.8206766443995606e-15,1.2702778149828626e-42,3.0000000000000004
+N +P,4.88,2.8206766443995606e-15,7.415062549780586e-43,3.0000000000000004
+N +P,4.9,2.8206766443995606e-15,4.32166857453541e-43,3.0000000000000004
+N +P,4.92,2.8206766443995606e-15,2.5193968104433794e-43,3.0000000000000004
+N +P,4.94,2.8206766443995606e-15,1.4650443886576638e-43,3.0000000000000004
+N +P,4.96,2.8206766443995606e-15,8.551984181703622e-44,3.0000000000000004
+N +P,4.98,2.8206766443995606e-15,4.984292585513803e-44,3.0000000000000004
+N +P,5.0,2.8206766443995606e-15,2.9056857613404946e-44,3.0000000000000004
+N +P,5.0200000000000005,2.8206766443995606e-15,1.6896737354785497e-44,3.0000000000000004
+N +P,5.04,2.8206766443995606e-15,9.863225421647915e-45,3.0000000000000004
+N +P,5.0600000000000005,2.8206766443995606e-15,5.748514063385175e-45,3.0000000000000004
+N +P,5.08,2.8206766443995606e-15,3.3512028389725417e-45,3.0000000000000004
+N +P,5.1000000000000005,2.8206766443995606e-15,1.9487445939992968e-45,3.0000000000000004
+N +P,5.12,2.8206766443995606e-15,1.1375513991989552e-45,3.0000000000000004
+N +P,5.14,2.8206766443995606e-15,6.629910537952876e-46,3.0000000000000004
+N +P,5.16,2.8206766443995606e-15,3.865029253114019e-46,3.0000000000000004
+N +P,5.18,2.8206766443995606e-15,2.2475377422885724e-46,3.0000000000000004
+N +P,5.2,2.8206766443995606e-15,1.311967566896887e-46,3.0000000000000004
+N +P,5.22,2.8206766443995606e-15,7.646447978831732e-47,3.0000000000000004
+N +P,5.24,2.8206766443995606e-15,4.457638598804495e-47,3.0000000000000004
+N +P,5.26,2.8206766443995606e-15,2.592143638815658e-47,3.0000000000000004
+N +P,5.28,2.8206766443995606e-15,1.5131262620760416e-47,3.0000000000000004
+N +P,5.3,2.8206766443995606e-15,8.818847005291829e-48,3.0000000000000004
+N +P,5.32,2.8206766443995606e-15,5.141110345165293e-48,3.0000000000000004
+N +P,5.34,2.8206766443995606e-15,2.9895865674805656e-48,3.0000000000000004
+N +P,5.36,2.8206766443995606e-15,1.74512780860867e-48,3.0000000000000004
+N +P,5.38,2.8206766443995606e-15,1.0171005245579781e-48,3.0000000000000004
+N +P,5.4,2.8206766443995606e-15,5.929376057596089e-49,3.0000000000000004
+N +P,5.42,2.8206766443995606e-15,3.447967817302655e-49,3.0000000000000004
+N +P,5.44,2.8206766443995606e-15,2.0127012164871477e-49,3.0000000000000004
+N +P,5.46,2.8206766443995606e-15,1.1730484454887395e-49,3.0000000000000004
+N +P,5.48,2.8206766443995606e-15,6.8385033722247655e-50,3.0000000000000004
+N +P,5.5,2.8206766443995606e-15,3.976630815267313e-50,3.0000000000000004
+N +P,5.5200000000000005,2.8206766443995606e-15,2.3213005757318276e-50,3.0000000000000004
+N +P,5.54,2.8206766443995606e-15,1.3529072321161055e-50,3.0000000000000004
+N +P,5.5600000000000005,2.8206766443995606e-15,7.887023511018434e-51,3.0000000000000004
+N +P,5.58,2.8206766443995606e-15,4.586351578334975e-51,3.0000000000000004
+N +P,5.6000000000000005,2.8206766443995606e-15,2.6772162299864746e-51,3.0000000000000004
+N +P,5.62,2.8206766443995606e-15,1.56034304103225e-51,3.0000000000000004
+N +P,5.64,2.8206766443995606e-15,9.096309013461983e-52,3.0000000000000004
+N +P,5.66,2.8206766443995606e-15,5.289558366680565e-52,3.0000000000000004
+N +P,5.68,2.8206766443995606e-15,3.0877029959136584e-52,3.0000000000000004
+N +P,5.7,2.8206766443995606e-15,1.799584145832153e-52,3.0000000000000004
+N +P,5.72,2.8206766443995606e-15,1.0491009384312627e-52,3.0000000000000004
+N +P,5.74,2.8206766443995606e-15,6.100585015481615e-53,3.0000000000000004
+N +P,5.76,2.8206766443995606e-15,3.561128041952072e-53,3.0000000000000004
+N +P,5.78,2.8206766443995606e-15,2.0755071242462404e-53,3.0000000000000004
+N +P,5.8,2.8206766443995606e-15,1.2099553537468254e-53,3.0000000000000004
+N +P,5.82,2.8206766443995606e-15,7.035963109047282e-54,3.0000000000000004
+N +P,5.84,2.8206766443995606e-15,4.107141440728016e-54,3.0000000000000004
+N +P,5.86,2.8206766443995606e-15,2.3937362599984425e-54,3.0000000000000004
+N +P,5.88,2.8206766443995606e-15,1.3954729277524645e-54,3.0000000000000004
+N +P,5.9,2.8206766443995606e-15,8.114758952829717e-55,3.0000000000000004
+N +P,5.92,2.8206766443995606e-15,4.736872871579879e-55,3.0000000000000004
+N +P,5.94,2.8206766443995606e-15,2.7607581855505415e-55,3.0000000000000004
+N +P,5.96,2.8206766443995606e-15,1.6094351630907248e-55,3.0000000000000004
+N +P,5.98,2.8206766443995606e-15,9.35896221198889e-56,3.0000000000000004
+N +P,6.0,2.8206766443995606e-15,5.463158482687446e-56,3.0000000000000004
+N +P,6.0200000000000005,2.8206766443995606e-15,3.1840541025558073e-56,3.0000000000000004
+N +P,6.04,2.8206766443995606e-15,1.8562033649515936e-56,3.0000000000000004
+N +P,6.0600000000000005,2.8206766443995606e-15,1.079393413835201e-56,3.0000000000000004
+N +P,6.08,2.8206766443995606e-15,6.300802537055471e-57,3.0000000000000004
+N +P,6.1000000000000005,2.8206766443995606e-15,3.6722522751411536e-57,3.0000000000000004
+N +P,6.12,2.8206766443995606e-15,2.140807539858331e-57,3.0000000000000004
+N +P,6.140000000000001,2.8206766443995606e-15,1.2448924522189133e-57,3.0000000000000004
+N +P,6.16,2.8206766443995606e-15,7.266879175621818e-58,3.0000000000000004
+N +P,6.18,2.8206766443995606e-15,4.235303904369702e-58,3.0000000000000004
+N +P,6.2,2.8206766443995606e-15,2.4690489249454585e-58,3.0000000000000004
+N +P,6.22,2.8206766443995606e-15,1.4357667906138177e-58,3.0000000000000004
+N +P,6.24,2.8206766443995606e-15,8.381080448485979e-59,3.0000000000000004
+N +P,6.26,2.8206766443995606e-15,4.8846859688253845e-59,3.0000000000000004
+N +P,6.28,2.8206766443995606e-15,2.8476182376384374e-59,3.0000000000000004
+N +P,6.3,2.8206766443995606e-15,1.6559071214183264e-59,3.0000000000000004
+N +P,6.32,2.8206766443995606e-15,9.666117708360355e-60,3.0000000000000004
+N +P,6.34,2.8206766443995606e-15,5.633635165925634e-60,3.0000000000000004
+N +P,6.36,2.8206766443995606e-15,3.284232056078087e-60,3.0000000000000004
+N +P,6.38,2.8206766443995606e-15,1.9098006812037162e-60,3.0000000000000004
+N +P,6.4,2.8206766443995606e-15,1.1148184548062076e-60,3.0000000000000004
+N +P,6.42,2.8206766443995606e-15,6.497417722512379e-61,3.0000000000000004
+N +P,6.44,2.8206766443995606e-15,3.7877901102065436e-61,3.0000000000000004
+N +P,6.46,2.8206766443995606e-15,2.2026227164251115e-61,3.0000000000000004
+N +P,6.48,2.8206766443995606e-15,1.2857490718343057e-61,3.0000000000000004
+N +P,6.5,2.8206766443995606e-15,7.493640574412861e-62,3.0000000000000004
+N +P,6.5200000000000005,2.8206766443995606e-15,4.3685566896610385e-62,3.0000000000000004
+N +P,6.54,2.8206766443995606e-15,2.5403419732024293e-62,3.0000000000000004
+N +P,6.5600000000000005,2.8206766443995606e-15,1.482887790918436e-62,3.0000000000000004
+N +P,6.58,2.8206766443995606e-15,8.642610257905661e-63,3.0000000000000004
+N +P,6.6000000000000005,2.8206766443995606e-15,5.038369866206838e-63,3.0000000000000004
+N +P,6.62,2.8206766443995606e-15,2.929842361422141e-63,3.0000000000000004
+N +P,6.640000000000001,2.8206766443995606e-15,1.7102529946359665e-63,3.0000000000000004
+N +P,6.66,2.8206766443995606e-15,9.967746828571533e-64,3.0000000000000004
+N +P,6.68,2.8206766443995606e-15,5.8108827954049496e-64,3.0000000000000004
+N +P,6.7,2.8206766443995606e-15,3.379063273108468e-64,3.0000000000000004
+N +P,6.72,2.8206766443995606e-15,1.9724791879565983e-64,3.0000000000000004
+N +P,6.74,2.8206766443995606e-15,1.1496061244647722e-64,3.0000000000000004
+N +P,6.76,2.8206766443995606e-15,6.701842016087692e-65,3.0000000000000004
+N +P,6.78,2.8206766443995606e-15,3.897161415240453e-65,3.0000000000000004
+N +P,6.8,2.8206766443995606e-15,2.2749114658032068e-65,3.0000000000000004
+N +P,6.82,2.8206766443995606e-15,1.3258705945646972e-65,3.0000000000000004
+N +P,6.84,2.8206766443995606e-15,7.729408420371651e-66,3.0000000000000004
+N +P,6.86,2.8206766443995606e-15,4.494697455743922e-66,3.0000000000000004
+N +P,6.88,2.8206766443995606e-15,2.623714464944209e-66,3.0000000000000004
+N +P,6.9,2.8206766443995606e-15,1.529160984898078e-66,3.0000000000000004
+N +P,6.92,2.8206766443995606e-15,8.914527436710758e-67,3.0000000000000004
+N +P,6.94,2.8206766443995606e-15,5.183851287162122e-67,3.0000000000000004
+N +P,6.96,2.8206766443995606e-15,3.025998021037991e-67,3.0000000000000004
+N +P,6.98,2.8206766443995606e-15,1.7636210708044705e-67,3.0000000000000004
+N +P,7.0,2.8206766443995606e-15,1.0281355971618378e-67,3.0000000000000004
+N +P,7.0200000000000005,2.8206766443995606e-15,5.978670295832471e-68,3.0000000000000004
+N +P,7.04,2.8206766443995606e-15,3.4899620921670247e-68,3.0000000000000004
+N +P,7.0600000000000005,2.8206766443995606e-15,2.034029975982381e-68,3.0000000000000004
+N +P,7.08,2.8206766443995606e-15,1.1857754812647083e-68,3.0000000000000004
+N +P,7.1000000000000005,2.8206766443995606e-15,6.895355697180156e-69,3.0000000000000004
+N +P,7.12,2.8206766443995606e-15,4.0250639029119544e-69,3.0000000000000004
+N +P,7.140000000000001,2.8206766443995606e-15,2.345899587890341e-69,3.0000000000000004
+N +P,7.16,2.8206766443995606e-15,1.367585652952737e-69,3.0000000000000004
+N +P,7.18,2.8206766443995606e-15,7.952592773643697e-70,3.0000000000000004
+N +P,7.2,2.8206766443995606e-15,4.642210715952357e-70,3.0000000000000004
+N +P,7.22,2.8206766443995606e-15,2.7055869094586303e-70,3.0000000000000004
+N +P,7.24,2.8206766443995606e-15,1.5772720449300233e-70,3.0000000000000004
+N +P,7.26,2.8206766443995606e-15,9.171931746650514e-71,3.0000000000000004
+N +P,7.28,2.8206766443995606e-15,5.353982160559513e-71,3.0000000000000004
+N +P,7.3,2.8206766443995606e-15,3.120423637235331e-71,3.0000000000000004
+N +P,7.32,2.8206766443995606e-15,1.8191088056139937e-71,3.0000000000000004
+N +P,7.34,2.8206766443995606e-15,1.0578227046153942e-71,3.0000000000000004
+N +P,7.36,2.8206766443995606e-15,6.174886649821083e-72,3.0000000000000004
+N +P,7.38,2.8206766443995606e-15,3.5988656072281227e-72,3.0000000000000004
+N +P,7.4,2.8206766443995606e-15,2.098025421359274e-72,3.0000000000000004
+N +P,7.42,2.8206766443995606e-15,1.220014393160567e-72,3.0000000000000004
+N +P,7.44,2.8206766443995606e-15,7.121657113282625e-73,3.0000000000000004
+N +P,7.46,2.8206766443995606e-15,4.1506651546724276e-73,3.0000000000000004
+N +P,7.48,2.8206766443995606e-15,2.4197071967797093e-73,3.0000000000000004
+N +P,7.5,2.8206766443995606e-15,1.4070742791061554e-73,3.0000000000000004
+N +P,7.5200000000000005,2.8206766443995606e-15,8.2135920730849e-74,3.0000000000000004
+N +P,7.54,2.8206766443995606e-15,4.787069901029393e-74,3.0000000000000004
+N +P,7.5600000000000005,2.8206766443995606e-15,2.7907111413140114e-74,3.0000000000000004
+N +P,7.58,2.8206766443995606e-15,1.6228153028531037e-74,3.0000000000000004
+N +P,7.6000000000000005,2.8206766443995606e-15,9.472949015927924e-75,3.0000000000000004
+N +P,7.62,2.8206766443995606e-15,5.521052020191541e-75,3.0000000000000004
+N +P,7.640000000000001,2.8206766443995606e-15,3.218599624210563e-75,3.0000000000000004
+N +P,7.66,2.8206766443995606e-15,1.8716350275747158e-75,3.0000000000000004
+N +P,7.68,2.8206766443995606e-15,1.0925398079170158e-75,3.0000000000000004
+N +P,7.7,2.8206766443995606e-15,6.367572657149911e-76,3.0000000000000004
+N +P,7.72,2.8206766443995606e-15,3.7120945222909583e-76,3.0000000000000004
+N +P,7.74,2.8206766443995606e-15,2.158605277067238e-76,3.0000000000000004
+N +P,7.76,2.8206766443995606e-15,1.2600545298791034e-76,3.0000000000000004
+N +P,7.78,2.8206766443995606e-15,7.343886888911857e-77,3.0000000000000004
+N +P,7.8,2.8206766443995606e-15,4.281255002570518e-77,3.0000000000000004
+N +P,7.82,2.8206766443995606e-15,2.4895755174132154e-77,3.0000000000000004
+N +P,7.84,2.8206766443995606e-15,1.4532536084848386e-77,3.0000000000000004
+N +P,7.86,2.8206766443995606e-15,8.469895443842124e-78,3.0000000000000004
+N +P,7.88,2.8206766443995606e-15,4.937682563568329e-78,3.0000000000000004
+N +P,7.9,2.8206766443995606e-15,2.8712920897348225e-78,3.0000000000000004
+N +P,7.92,2.8206766443995606e-15,1.676075122540061e-78,3.0000000000000004
+N +P,7.94,2.8206766443995606e-15,9.768550348717276e-79,3.0000000000000004
+N +P,7.96,2.8206766443995606e-15,5.694757514777607e-79,3.0000000000000004
+N +P,7.98,2.8206766443995606e-15,3.311535724427311e-79,3.0000000000000004
+N +P,8.0,2.8206766443995606e-15,1.9330609605894318e-79,3.0000000000000004
+N +P,8.02,2.8206766443995606e-15,1.1266322772001402e-79,3.0000000000000004
+N +P,8.040000000000001,2.8206766443995606e-15,6.5679117145757686e-80,3.0000000000000004
+N +P,8.06,2.8206766443995606e-15,3.819280139894071e-80,3.0000000000000004
+N +P,8.08,2.8206766443995606e-15,2.2294494006281325e-80,3.0000000000000004
+N +P,8.1,2.8206766443995606e-15,1.2993742599645002e-80,3.0000000000000004
+N +P,8.120000000000001,2.8206766443995606e-15,7.5749431259396865e-81,3.0000000000000004
+N +P,8.14,2.8206766443995606e-15,4.404874958584352e-81,3.0000000000000004
+N +P,8.16,2.8206766443995606e-15,2.5712818846879867e-81,3.0000000000000004
+N +P,8.18,2.8206766443995606e-15,1.4986020741871302e-81,3.0000000000000004
+N +P,8.2,2.8206766443995606e-15,8.736378601722754e-82,3.0000000000000004
+N +P,8.22,2.8206766443995606e-15,5.080256668813774e-82,3.0000000000000004
+N +P,8.24,2.8206766443995606e-15,2.965526164739263e-82,3.0000000000000004
+N +P,8.26,2.8206766443995606e-15,1.7283766855743722e-82,3.0000000000000004
+N +P,8.28,2.8206766443995606e-15,1.0075892294329468e-82,3.0000000000000004
