t_h,R_umol,assimilated_umol,supplied_umol,U_umol_h,A_umol_h,light
22.5,3.9682035633358366,16.166831097409894,18.135034660745728,0.32759372825664873,0.2795520009319028,False
22.52,3.969163475425695,16.172422273567935,18.141585748993627,0.3275151248217015,0.27956560963814603,False
22.54,3.970121545282322,16.17801372158636,18.148135266868678,0.32743669089936034,0.27957918698543244,False
22.560000000000002,3.9710777769178907,16.183605440838893,18.15468321775678,0.3273584260539515,0.27959273306381394,False
22.58,3.9720321743340725,16.189197430701054,18.16122960503512,0.3272803298511691,0.27960624796301176,False
22.6,3.9729847415220796,16.19478969055015,18.167774432072225,0.3272024018580697,0.2796197317724173,False
22.62,3.9739354824626907,16.200382219765277,18.174317702227963,0.3271246416430674,0.2796331845810938,False
22.64,3.9748844011262903,16.205975017727315,18.1808594188536,0.32704704877592883,0.2796466064777783,False
22.66,3.9758315014729,16.2115680838189,18.187399585291796,0.32696962282776787,0.27965999755088244,False
22.68,3.9767767874522115,16.217161417424446,18.193938204876652,0.3268923633710408,0.27967335788849446,False
22.700000000000003,3.9777202630036212,16.222755017930123,18.200475280933738,0.3268152699795411,0.27968668757838044,False
22.72,3.9786619320562617,16.228348884723843,18.2070108167801,0.32673834222839454,0.27969998670798585,False
22.740000000000002,3.979601798529037,16.233943017195283,18.21354481572432,0.32666157969405435,0.2797132553644371,False
22.759999999999998,3.980539866330652,16.239537414735846,18.220077281066494,0.32658498195429597,0.2797264936345428,False
22.78,3.9814761393596503,16.245132076738667,18.226608216098317,0.32650854858821216,0.27973970160479555,False
22.8,3.98241062150444,16.250727002598612,18.23313762410305,0.3264322791762085,0.2797528793613727,False
22.82,3.983343316643334,16.256322191712268,18.239665508355603,0.3263561732999978,0.27976602699013886,False
22.84,3.9842742286445745,16.261917643477936,18.24619187212251,0.32628023054259586,0.279779144576646,False
22.86,3.985203361366372,16.267513357295623,18.252716718661993,0.32620445048831614,0.2797922322061361,False
22.880000000000003,3.9861307186569337,16.273109332567035,18.25924005122397,0.3261288327227653,0.27980528996354187,False
22.9,3.9870563043544944,16.27870556869558,18.265761873050074,0.32605337683283825,0.27981831793348827,False
22.92,3.9879801222873534,16.284302065086354,18.27228218737371,0.32597808240671305,0.279831316200294,False
22.939999999999998,3.9889021762739,16.28989882114613,18.27880099742003,0.3259029490338468,0.27984428484797286,False
22.96,3.9898224701226503,16.29549583628337,18.285318306406023,0.3258279763049701,0.279857223960235,False
22.98,3.9907410076322756,16.301093109908194,18.29183411754047,0.3257531638120831,0.27987013362048857,False
23.0,3.9916577925916346,16.306690641432397,18.29834843402403,0.32567851114845014,0.27988301391184056,False
23.02,3.9925728287798052,16.312288430269426,18.304861259049233,0.32560401790859544,0.2798958649170991,False
23.04,3.993486119966115,16.31788647583439,18.311372595800506,0.3255296836882982,0.2799086867187737,False
23.060000000000002,3.9943976699101724,16.323484777544035,18.31788244745421,0.3254555080845883,0.2799214793990773,False
23.08,3.995307482361897,16.329083334816755,18.324390817178656,0.3253814906957411,0.2799342430399276,False
23.1,3.9962155610615526,16.33468214707258,18.330897708134135,0.3253076311212736,0.2799469777229478,False
23.12,3.997121909739774,16.340281213733164,18.337403123472942,0.32523392896193887,0.2799596835294686,False
23.14,3.998026532117602,16.345880534221788,18.343907066339394,0.3251603838197223,0.27997236054052926,False
23.16,3.9989294319065087,16.351480107963354,18.350409539869865,0.3250869952978368,0.2799850088368789,False
23.18,3.999830612808433,16.35707993438437,18.356910547192804,0.32501376300071816,0.2799976284989777,False
23.200000000000003,4.000730078515808,16.36268001291295,18.363410091428765,0.3249406865340204,0.2800102196069982,False
23.22,4.00162783271159,16.368280342978817,18.369908175690412,0.3248677655046118,0.2800227822408269,False
23.240000000000002,4.002523879069292,16.373880924013285,18.376404803082583,0.3247949995205698,0.2800353164800651,False
23.259999999999998,4.00341822125301,16.379481755449252,18.382899976702266,0.324722388191177,0.28004782240403053,False
23.28,4.004310862917453,16.385082836721207,18.389393699638664,0.3246499311269164,0.2800603000917584,False
23.3,4.005201807707977,16.390684167265206,18.39588597497319,0.3245776279394671,0.2800727496220028,False
23.32,4.00609105926061,16.396285746518892,18.402376805779507,0.32450547824170006,0.28008517107323766,False
23.34,4.00697862120208,16.401887573921464,18.408866195123547,0.3244334816476736,0.2800975645236584,False
23.36,4.007864497149849,16.407489648913685,18.41535414606354,0.32436163777262905,0.28010993005118306,False
23.380000000000003,4.0087486907121415,16.413091970937877,18.421840661650023,0.3242899462329858,0.28012226773345317,False
23.4,4.0096312054879695,16.418694539437904,18.42832574492588,0.3242184066463383,0.2801345776478355,False
23.42,4.010512045067165,16.424297353859185,18.434809398926355,0.3241470186314504,0.2801468598714229,False
23.439999999999998,4.011391213030408,16.429900413648667,18.44129162667908,0.32407578180825214,0.28015911448103575,False
23.46,4.012268712949255,16.435503718254843,18.447772431204104,0.3240046957978344,0.280171341553223,False
23.48,4.013144548386167,16.441107267127723,18.454251815513896,0.3239337602224456,0.2801835411642634,False
23.5,4.014018722894539,16.446711059718847,18.46072978261339,0.32386297470548703,0.28019571339016686,False
23.52,4.014891240018729,16.452315095481268,18.467206335500002,0.32379233887150854,0.2802078583066753,False
23.54,4.015762103294083,16.457919373869554,18.47368147716364,0.3237218523462045,0.2802199759892642,False
23.560000000000002,4.016631316246968,16.46352389433978,18.48015521058675,0.32365151475640974,0.2802320665131434,False
23.58,4.017498882394795,16.469128656349522,18.48662753874432,0.3235813257300948,0.28024412995325887,False
23.6,4.018364805246052,16.47473365935785,18.493098464603907,0.3235112848963628,0.28025616638429307,False
23.62,4.019229088300328,16.48033890282533,18.499567991125662,0.3234413918854442,0.2802681758806667,False
23.64,4.020091735048341,16.48594438621401,18.506036121262355,0.32337164632869353,0.2802801585165396,False
23.66,4.020952748971969,16.491550108987415,18.512502857959387,0.3233020478585847,0.280292114365812,False
23.68,4.021812133544273,16.497156070610554,18.51896820415483,0.3232325961087072,0.28030404350212546,False
23.700000000000003,4.022669892229529,16.5027622705499,18.525432162779435,0.3231632907137622,0.2803159459988645,False
23.72,4.02352602848325,16.508368708273398,18.53189473675665,0.3230941313095581,0.2803278219291569,False
23.740000000000002,4.024380545752219,16.513975383250443,18.53835592900267,0.3230251175330067,0.28033967136587573,False
23.759999999999998,4.025233447474513,16.519582294951892,18.544815742426408,0.3229562490221195,0.2803514943816398,False
23.78,4.026084737079527,16.52518944285005,18.551274179929585,0.32288752541600296,0.280363291048815,False
23.8,4.026934417988009,16.53079682641867,18.557731244406686,0.32281894635485514,0.2803750614395155,False
23.82,4.027782493612079,16.536404445132934,18.56418693874502,0.32275051147996164,0.2803868056256046,False
23.84,4.028628967355261,16.542012298469473,18.57064126582474,0.3226822204336914,0.2803985236786961,False
23.86,4.029473842612504,16.547620385906338,18.57709422851885,0.3226140728594932,0.28041021567015517,False
23.880000000000003,4.030317122770215,16.55322870692301,18.583545829693232,0.32254606840189093,0.28042188167109955,False
23.9,4.03115881120628,16.558837261000384,18.589996072206674,0.3224782067064809,0.28043352175240055,False
23.92,4.0319989112900965,16.56444604762078,18.596444958910883,0.3224104874199269,0.2804451359846841,False
23.939999999999998,4.032837426382591,16.570055066267916,18.602892492650515,0.3223429101899567,0.2804567244383321,False
23.96,4.033674359836254,16.575664316426924,18.609338676263185,0.3222754746653584,0.2804682871834829,False
23.98,4.034509714995158,16.58127379758433,18.615783512579497,0.3222081804959764,0.2804798242900329,False
24.0,4.035343495194991,16.586883509228063,18.622227004423063,0.3221410273327076,0.2804913358276372,False
24.0,4.035343495194991,16.586883509228063,18.622227004423063,0.892082844921344,1.2021057249755882,True
24.02,4.0291605108928925,16.610921959387955,18.640082470280856,0.8934628001012037,1.2017394857946806,True
24.04,4.023012382313811,16.63495309646388,18.657965478777705,0.8948371078832529,1.2013744172159422,True
24.06,4.016898973004541,16.658976943905827,18.67587591691038,0.8962057628075949,1.2010105230200254,True
24.08,4.010820146331868,16.682993525238583,18.693813671570464,0.8975687598136272,1.2006478069068067,True
24.1,4.004775765492145,16.707002864060133,18.71177862955229,0.8989260942370119,1.2002862724954677,True
24.12,3.998765693520797,16.731004984040027,18.729770677560833,0.9002777618066073,1.1999259233245838,True
24.14,3.992789793301766,16.75499990891779,18.747789702219567,0.9016237586413657,1.199566762852229,True
24.16,3.9868479275768918,16.778987662501304,18.765835590078208,0.9029640812471937,1.1992087944560903,True
24.18,3.980939958955222,16.802968268665207,18.78390822762044,0.9042987265137816,1.1988520214335945,True
24.2,3.9750657499222646,16.826941751349274,18.802007501271547,0.9056276917113986,1.1984964470020445,True
24.22,3.9692251628491646,16.85090813455683,18.820133297406002,0.906950974487659,1.198142074298771,True
24.24,3.9634180600018176,16.874867442353146,18.83828550235497,0.9082685728642576,1.197788906381291,True
24.26,3.9576443035499107,16.89881969886386,18.856464002413777,0.9095804852336764,1.1974369462274799,True
24.28,3.951903755575904,16.92276492827335,18.874668683849258,0.9108867103558651,1.197086196735754,True
24.3,3.9461962780839217,16.94670315482318,18.89289943290711,0.9121872473548955,1.1967366607252643,True
24.32,3.940521733008594,16.970634402810518,18.91115613581912,0.9134820957155908,1.1963883409360985,True
24.34,3.934879982223814,16.994558696586523,18.929438678810346,0.9147712552801309,1.1960412400294986,True
24.36,3.929270887551423,17.018476060554814,18.947746948106246,0.9160547262446374,1.195695360588082,True
24.38,3.9236943107698297,17.04238651916986,18.9660808299397,0.9173325091557342,1.1953507051160794,True
24.4,3.9181501136225476,17.066290096935443,18.984440210558,0.9186046049070915,1.1950072760395778,True
24.42,3.912638157826662,17.090186818403087,19.002824976229757,0.9198710147359491,1.1946650757067776,True
24.44,3.907158305081225,17.114076708170494,19.02123501325173,0.9211317402196214,1.1943241063882548,True
24.46,3.901710417075567,17.137959790880018,19.03967020795559,0.9223867832719881,1.1939843702772386,True
24.48,3.8962943554975378,17.161836091217094,19.05813044671464,0.9236361461399676,1.1936458694898915,True
24.5,3.8909099820416735,17.185705633908718,19.0766156159504,0.9248798313999763,1.1933086060656066,True
24.52,3.88555715841728,17.209568443721906,19.0951256021392,0.9261178419543755,1.1929725819673067,True
24.54,3.880235746356445,17.233424545462178,19.113660291818633,0.9273501810279052,1.1926377990817574,True
24.56,3.8749456076219664,17.25727396397202,19.132219571593993,0.9285768521641073,1.1923042592198867,True
24.58,3.86968660401521,17.281116724129383,19.1508033281446,0.9297978592217389,1.1919719641171151,True
24.6,3.8644585973838814,17.304952850846185,19.169411448230075,0.9310132063711752,1.191640915433692,True
24.62,3.8592614496297273,17.328782369066783,19.18804381869652,0.9322228980908063,1.191311114755042,True
24.64,3.854095022716144,17.352605303766506,19.20670032648266,0.9334269391634261,1.1909825635921183,True
24.66,3.8489591786757233,17.376421679950166,19.2253808586259,0.9346253346726147,1.190655263381768,True
24.68,3.843853779617707,17.400231522650564,19.24408530226828,0.9358180899991161,1.1903292154870984,True
24.7,3.8387786877353647,17.424034856927033,19.26281354466241,0.9370052108172121,1.1900044211978564,True
24.72,3.8337337653132924,17.447831707863976,19.28156547317728,0.9381867030910928,1.1896808817308167,True
24.74,3.82871887473463,17.47162210056939,19.300340975304035,0.9393625730712243,1.1893585982301704,True
24.76,3.823733878488196,17.495406060173455,19.319139938661664,0.9405328272907161,1.189037571767928,True
24.78,3.818778639175549,17.519183611827053,19.337962251002615,0.9416974725616871,1.188717803344327,True
24.8,3.8138530195179574,17.54295478070036,19.35680780021833,0.9428565159716323,1.188399293888245,True
24.82,3.8089568823632947,17.566719591981432,19.37567647434474,0.9440099648797916,1.1880820442576217,True
24.84,3.8040900906928545,17.590478070874767,19.394568161567634,0.945157826913519,1.1877660552398868,True
24.86,3.799252507628081,17.614230242599913,19.413482750228003,0.9463001099646567,1.1874513275523941,True
24.88,3.79444399643722,17.637976132390065,19.432420128827296,0.9474368221859112,1.1871378618428625,True
24.9,3.7896644205418886,17.661715765490683,19.451380186032583,0.9485679719872354,1.1868256586898223,True
24.92,3.784913643523561,17.68544916715812,19.470362810681692,0.9496935680322155,1.1865147186030687,True
24.94,3.7801915291299806,17.70917636265821,19.489367891788202,0.950813619234463,1.1862050420241197,True
24.96,3.775497941281478,17.732897377264973,19.508395318546462,0.9519281347540162,1.1858966293266826,True
24.98,3.7708327440772216,17.75661223625921,19.527444980336444,0.9530371239937462,1.1855894808171208,True
25.0,3.7661958018013757,17.780320964927185,19.546516766728573,0.9541405965957735,1.1852835967349313,True
25.02,3.7615869789291865,17.80402358855929,19.565610567488488,0.9552385624378922,1.1849789772532249,True
25.04,3.757006140132979,17.82772013244871,19.584726272581705,0.9563310316300051,1.1846756224792114,True
25.06,3.7524531502880802,17.851410621890135,19.603863772178226,0.9574180145105678,1.1843735324546916,True
25.08,3.7479278744786546,17.875095082178422,19.62302295665709,0.9584995216430455,1.1840727071565493,True
25.1,3.7434301780034636,17.89877353860734,19.642203716610815,0.9595755638123802,1.1837731464972552,True
25.12,3.738959926381546,17.922446016468246,19.661405942849804,0.96064615202147,1.1834748503253683,True
25.14,3.7345169853578106,17.94611254104885,19.680629526406673,0.9617112974876625,1.1831778184260464,True
25.16,3.730101220908555,17.969773137631933,19.699874358540498,0.9627710116392614,1.1828820505215571,True
25.18,3.725712499246903,17.993427831494092,19.719140330741006,0.9638253061120462,1.1825875462717965,True
25.2,3.7213506868281616,18.017076647904503,19.738427334732673,0.9648741927458074,1.1822943052748087,True
25.22,3.7170156503550977,18.040719612123695,19.7577352624788,0.9659176835808967,1.1820023270673101,True
25.24,3.712707256783138,18.06435674940231,19.77706400618546,0.9669557908547927,1.1817116111252177,True
25.26,3.7084253733254844,18.087988084979926,19.79641345830542,0.9679885269986834,1.1814221568641803,True
25.28,3.70416986745816,18.111613644083807,19.815783511541976,0.9690159046340651,1.1811339636401128,True
25.3,3.699940606924964,18.135233451927768,19.83517405885274,0.9700379365693573,1.180847030749734,True
25.32,3.6957374597423596,18.158847533710954,19.854584993453322,0.9710546357965386,1.1805613574311073,True
25.34,3.6915602942042782,18.1824559146167,19.874016208820986,0.9720660154877969,1.1802769428641842,True
25.36,3.6874089788868467,18.20605861981136,19.893467598698216,0.9730720889922001,1.1799937861713496,True
25.38,3.6832833826530376,18.229655674443162,19.912939057096207,0.9740728698323868,1.179711886417972,True
25.4,3.6791833746572427,18.25324710364108,19.93243047829833,0.9750683717012739,1.1794312426129534,True
25.42,3.6751088243497696,18.276832932513706,19.951941756863484,0.9760586084587866,1.1791518537092822,True
25.44,3.6710596014812635,18.300413186148127,19.9714727876294,0.9770435941286061,1.1788737186045908,True
25.46,3.667035576107048,18.323987889608844,19.9910234657159,0.9780233428949412,1.1785968361417103,True
25.48,3.6630366185913976,18.347557067936677,20.01059368652808,0.9789978690993171,1.1783212051092324,True
25.5,3.6590625996117287,18.37112074614766,20.030183345759397,0.9799671872373886,1.1780468242420685,True
25.52,3.655113390162721,18.394678949232016,20.049792339394745,0.9809313119557733,1.1777736922220132,True
25.54,3.6511888615603585,18.41823170215306,20.06942056371343,0.981890258048907,1.1775018076783088,True
25.56,3.647288885445904,18.44177902984618,20.089067915292095,0.9828440404559219,1.1772311691882102,True
25.58,3.643413333789793,18.465320957217795,20.108734291007597,0.983792674257547,1.1769617752775516,True
25.6,3.639562078895458,18.488857509144328,20.128419588039794,0.984736174673032,1.1766936244213149,True
25.62,3.6357349934030836,18.51238871047119,20.148123703874283,0.9856745570570915,1.1764267150441978,True
25.64,3.6319319502932785,18.5359145860118,20.16784653630509,0.9866078368968786,1.1761610455211837,True
25.66,3.6281528228906885,18.55943516054658,20.18758798343728,0.9875360298089748,1.175896614178112,True
25.68,3.6243974848675293,18.582950458821983,20.207347943689523,0.9884591515364098,1.17563341929225,True
25.7,3.6206658102470533,18.60646050554952,20.227126315796585,0.9893772179457019,1.175371459092862,True
25.72,3.6169576734069437,18.62996532540483,20.246922998811783,0.9902902450239238,1.1751107317617837,True
25.74,3.613272949082639,18.65346494302669,20.26673789210934,0.9911982488757934,1.174851235433993,True
25.76,3.609611512370588,18.676959383016147,20.286570895386745,0.9921012457207887,1.1745929681981826,True
25.78,3.6059732387314387,18.70044866993553,20.306421908666984,0.9929992518902873,1.174335928097332,True
25.8,3.602358003993154,18.7239328283076,20.326290832300767,0.9938922838247314,1.1740801131292804,True
25.82,3.598765684354061,18.747411882614617,20.34617756696869,0.994780358070819,1.1738255212472977,True
25.84,3.595196156385839,18.77088585729747,20.36608201368332,0.9956634912787183,1.1735721503606578,True
25.86,3.5916492970364295,18.794354776754794,20.386004073791238,0.996541700199309,1.1733199983352085,True
25.88,3.5881249836328886,18.817818665342113,20.405943648975015,0.9974150016814496,1.173069062993943,True
25.9,3.5846230938841717,18.841277547370993,20.42590064125518,0.9982834126692689,1.172819342117571,True
25.92,3.5811435058838503,18.864731447108188,20.445874952992053,0.999146950199485,1.1725708334450873,True
25.94,3.5776860981127676,18.888180388774817,20.465866486887602,1.0000056313987487,1.1723235346743408,True
25.96,3.574250749441626,18.911624396545562,20.485875145987205,1.000859473481015,1.1720774434626033,True
25.98,3.5708373391335133,18.935063494547837,20.505900833681366,1.0017084937449385,1.171832557427136,True
26.0,3.567445746846367,18.958497706861014,20.5259434537074,1.002552709571297,1.1715888741457547,True
26.02,3.564075852635374,18.98192705751563,20.54600291015102,1.0033921384204383,1.171346391157396,True
26.04,3.5607275369553077,19.00535157049261,20.566079107447933,1.0042267978297577,1.1711051059626807,True
26.06,3.557400680662804,19.028771269722522,20.586171950385342,1.005056705411199,1.1708650160244747,True
26.08,3.5540951650185795,19.05218617908481,20.606281344103408,1.0058818788487807,1.1706261187684512,True
26.1,3.550810871689584,19.07559632240708,20.62640719409668,1.006702335896153,1.1703884115836496,True
26.12,3.5475476827511,19.09900172346433,20.646549406215446,1.0075180943741762,1.1701518918230331,True
26.14,3.544305480688773,19.122402405978285,20.666707886667073,1.00832917216853,1.1699165568040448,True
26.16,3.541084148400594,19.14579839361666,20.68688254201727,1.0091355872273453,1.1696824038091624,True
26.18,3.537883569198817,19.169189709992473,20.707073279191306,1.0099373575588664,1.1694494300864506,True
26.2,3.53470362681182,19.192576378663368,20.727280005475205,1.010734501229136,1.169217632850111,True
26.22,3.5315442053859125,19.21595842313093,20.747502628516862,1.011527036359709,1.168987009281032,True
26.240000000000002,3.52840518948708,19.239335866840054,20.76774105632715,1.0123149811253933,1.1687575565273345,True
26.26,3.525286464102681,19.262708733178243,20.787995197280942,1.0130983537520126,1.1685292717049163,True
26.28,3.5221879146430806,19.28607704547503,20.808264960118123,1.0138771725142026,1.168302151897996,True
26.3,3.5191094269432344,19.309440827001293,20.828550253944545,1.0146514557332262,1.1680761941596502,True
26.32,3.516050887264218,19.332800100968694,20.848850988232925,1.0154212217748215,1.1678513955123553,True
26.34,3.513012182294699,19.356154890529016,20.869167072823732,1.0161864890470704,1.1676277529485184,True
26.36,3.5099931991523627,19.379505218773613,20.889498417925992,1.0169472759982976,1.1674052634310137,True
26.38,3.506993825385278,19.402851108732797,20.90984493411809,1.0177036011149934,1.1671839238937112,True
26.4,3.504013948973217,19.426192583375272,20.930206532348503,1.0184554829197634,1.1669637312420056,True
26.42,3.50105345832892,19.449529665607574,20.95058312393651,1.0192029399693037,1.1667446823533403,True
26.44,3.4981122422993125,19.472862378273504,20.970974620572832,1.0199459908524025,1.1665267740777316,True
26.46,3.49519019016667,19.496190744153598,20.991380934320283,1.0206846541879673,1.166310003238287,True
26.48,3.4922871916497327,19.519514785964592,21.01180197761434,1.0214189486230778,1.1660943666317234,True
26.5,3.4894031369047744,19.542834526358895,21.032237663263682,1.0221488928310638,1.165879861028881,True
26.52,3.486537916526619,19.566149987924078,21.052687904450714,1.0228745055096098,1.1656664831752348,True
26.54,3.483691421549612,19.589461193182373,21.073152614732003,1.0235958053788845,1.165454229791402,True
26.56,3.480863543448545,19.61276816459018,21.09363170803874,1.0243128111796944,1.1652430975736485,True
26.58,3.4780541741395297,19.63607092453758,21.114125098677125,1.0250255416716654,1.1650330831943922,True
26.6,3.475263205980829,19.65936949534788,21.134632701328723,1.0257340156314465,1.1648241833027002,True
26.62,3.4724905317736443,19.682663899277124,21.155154431050782,1.02643825185094,1.1646163945247865,True
26.64,3.469736044762851,19.705954158513663,21.175690203276524,1.0271382691355564,1.1644097134645042,True
26.66,3.4669996386376973,19.729240295177707,21.196239933815416,1.027834086302494,1.1642041367038358,True
26.68,3.464281207532453,19.752522331320886,21.216803538853352,1.0285257221790425,1.1639996608033802,True
26.7,3.4615806460270204,19.775800288925844,21.237380934952874,1.029213195600912,1.1637962823028358,True
26.72,3.458897849147495,19.7990741899058,21.257972039053303,1.0298965254105854,1.1635939977214802,True
26.740000000000002,3.4562327123666923,19.822344056104168,21.27857676847087,1.0305757304556957,1.1633928035586467,True
26.76,3.453585131604627,19.845609909294144,21.29919504089878,1.0312508295874268,1.163192696294199,True
26.78,3.450955003228954,19.868871771178334,21.319826774407296,1.0319218416589377,1.1629936723889993,True
26.8,3.448342224055366,19.892129663388385,21.34047188744376,1.0325887855238125,1.162795728285376,True
26.82,3.4457466913479546,19.915383607484593,21.361130298832556,1.0332516800345308,1.162598860407587,True
26.84,3.443168302819529,19.938633624955575,21.38180192777511,1.0339105440409648,1.162403065162277,True
26.86,3.4406069566318966,19.961879737217902,21.402486693849802,1.0345653963888974,1.1622083389389373,True
26.88,3.4380625513961056,19.985121965615765,21.423184517011876,1.0352162559185636,1.162014678110353,True
26.9,3.4355349861726485,20.008360331420658,21.443895317593313,1.0358631414632167,1.1618220790330582,True
26.92,3.4330241604716294,20.03159485583104,21.464619016302677,1.0365060718477148,1.161630538047775,True
26.94,3.430529974252895,20.054825559972027,21.485355534224926,1.0371450658871306,1.1614400514798595,True
26.96,3.428052327926127,20.07805246489509,21.506104792821223,1.0377801423853863,1.1612506156397382,True
26.98,3.4255911223508986,20.101275591577775,21.52686671392868,1.0384113201339054,1.1610622268233421,True
27.0,3.4231462588366988,20.124494960923396,21.5476412197601,1.0390386179102928,1.1608748813125378,True
27.02,3.4207176391429197,20.147710593760774,21.568428232903695,1.039662054477032,1.1606885753755545,True
27.04,3.4183051654788095,20.170922510843948,21.58922767632276,1.040281648580206,1.1605033052674065,True
27.06,3.4159087405033914,20.194130732851946,21.61003947335534,1.0408974189482398,1.160319067230314,True
27.08,3.4135282673253515,20.2173352803885,21.630863547713858,1.041509384290664,1.1601358574941185,True
27.1,3.411163649502889,20.24053617398184,21.651699823484734,1.0421175632969009,1.1599536722766925,True
27.12,3.408814791043541,20.263733434084408,21.672548225127954,1.0427219746350682,1.159772507784352,True
27.14,3.4064815964039696,20.286927081072683,21.693408677476658,1.0433226369508075,1.1595923602122575,True
27.16,3.4041639704897193,20.31011713524693,21.714281105736656,1.0439195688661322,1.1594132257448153,True
27.18,3.4018618186549467,20.333303616831003,21.735165435485953,1.0445127889782937,1.1592351005560764,True
27.2,3.399575046702115,20.35648654597213,21.756061592674246,1.0451023158586716,1.159057980810127,True
27.22,3.397303560881662,20.379665942740726,21.77696950362239,1.0456881680516807,1.1588818626614785,True
27.240000000000002,3.395047267891637,20.40284182713021,21.797889095021848,1.0462703640737014,1.1587067422554547,True
27.26,3.392806074877311,20.42601421905681,21.818820293934124,1.0468489224120248,1.1585326157285707,True
27.28,3.390579889430755,20.449183138359402,21.83976302779016,1.0474238615238236,1.158359479208912,True
27.3,3.388368619590394,20.472348604799347,21.860717224389745,1.0479951998351382,1.1581873288165092,True
27.32,3.386172173840531,20.495510638060328,21.881682811900863,1.0485629557398815,1.1580161606637067,True
27.34,3.3839904611108444,20.518669257748194,21.90265971885904,1.0491271475988662,1.1578459708555295,True
27.36,3.3818233907758595,20.541824483390833,21.923647874166697,1.0496877937388494,1.157676755490046,True
27.38,3.379670872654394,20.564976334438022,21.944647207092423,1.0502449124515927,1.1575085106587262,True
27.4,3.377532817008976,20.58812483026131,21.965657647270294,1.0507985219929468,1.157341232446796,True
27.42,3.3754091345452397,20.61126999015389,21.986679124699137,1.0513486405819488,1.15717491693359,True
27.44,3.373299736411294,20.634411833330475,22.007711569741776,1.0518952863999405,1.1570095601928965,True
27.46,3.3712045341970667,20.657550378927215,22.02875491312429,1.0524384775897047,1.156845158293301,True
27.48,3.369123439933627,20.680685646001574,22.049809085935205,1.0529782322546168,1.1566817072985267,True
27.5,3.3670563660924806,20.70381765353225,22.070874019624735,1.0535145684578175,1.1565192032677705,True
27.52,3.3650032255848465,20.72694642041908,22.091949646003933,1.0540475042213993,1.1563576422560324,True
27.54,3.3629639317609072,20.75007196548296,22.113035897243872,1.0545770575256126,1.156197020314446,True
27.56,3.3609383984090386,20.773194307465776,22.13413270587482,1.0551032463080874,1.1560373334906013,True
27.58,3.3589265397550183,20.79631346503033,22.155240004785355,1.0556260884630726,1.1558785778288654,True
27.6,3.35692827046121,20.819429456760293,22.176357727221507,1.0561456018406916,1.1557207493706994,True
27.62,3.3549435056257306,20.842542301160112,22.19748580678585,1.0566618042462137,1.1555638441549714,True
27.64,3.3529721607815937,20.865652016655016,22.218624177436617,1.057174713439342,1.155407858218264,True
27.66,3.3510141518958334,20.888758621590934,22.23977277348677,1.0576843471335193,1.1552527875951824,True
27.68,3.349069395368611,20.911862134234468,22.260931529603084,1.0581907229952456,1.155098628318653,True
27.7,3.3471378080322967,20.934962572772868,22.28210038080517,1.0586938586434158,1.154945376420223,True
27.72,3.3452193071505394,20.958059955314,22.303279262464546,1.0591937716486695,1.1547930279303544,True
27.740000000000002,3.3433138104173103,20.98115429988634,22.324468110303656,1.059690479532758,1.1546415788787137,True
27.76,3.3414212359559365,21.004245624438934,22.345666860394875,1.0601839997679252,1.1544910252944587,True
27.78,3.3395415023181063,21.027333946841427,22.366875449159537,1.060674349776305,1.1543413632065218,True
27.8,3.3376745284828684,21.050419284884033,22.388093813366904,1.0611615469293314,1.1541925886438893,True
27.82,3.335820233855604,21.073501656277546,22.409321890133153,1.0616456085471655,1.1540446976358767,True
27.84,3.3339785382669893,21.09658107865336,22.430559616920355,1.0621265518981335,1.153897686212401,True
27.86,3.332149361971937,21.119657569563476,22.45180693153542,1.062604394198184,1.1537515504042504,True
27.88,3.330332625648525,21.142731146480514,22.47306377212904,1.0630791526103531,1.1536062862433447,True
27.9,3.3285282503969045,21.165801826797747,22.494330077194654,1.063550844244249,1.1534618897630027,True
27.92,3.3267361577381993,21.18886962782914,22.51560578556734,1.0640194861555465,1.153318356998194,True
27.94,3.324956269613386,21.21193456680936,22.53689083642275,1.0644850953454972,1.1531756839857974,True
27.96,3.3231885083821573,21.234996660893845,22.55818516927601,1.0649476887604516,1.1530338667648483,True
27.98,3.321432796821777,21.25805592715884,22.57948872398062,1.065407283291396,1.1528929013767877,True
28.0,3.319689058125916,21.281112382601428,22.60080144072735,1.0658638957734985,1.1527527838657048,True
28.02,3.3179572159034767,21.304166044139624,22.622123260043107,1.0663175429856746,1.1526135102785766,True
28.04,3.3162371941774023,21.327216928612398,22.643454122789805,1.066768241650159,1.1524750766655045,True
28.060000000000002,3.3145289173834755,21.350265052779765,22.664793970163245,1.0672160084320925,1.1523374790799485,True
28.08,3.3128323103691053,21.373310433322825,22.686142743691935,1.0676608599391213,1.1522007135789556,True
28.1,3.3111472983920924,21.396353086843888,22.70750038523599,1.068102812721009,1.1520647762233853,True
28.12,3.3094738071193976,21.419393029866495,22.7288668369859,1.0685418832692584,1.1519296630781353,True
28.14,3.3078117626258834,21.44243027883554,22.75024204146143,1.0689780880167472,1.151795370212357,True
28.16,3.3061610913930544,21.465464850117343,22.771625941510404,1.069411443337375,1.1516618936996743,True
28.18,3.3045217203077812,21.488496759999737,22.793018480307524,1.0698419655457205,1.151529229618396,True
28.2,3.3028935766610155,21.511526024692174,22.814419601353194,1.0702696708967119,1.151397374051724,True
