order,family,name,year,date1,date2,individuals
COLEOPTERA,CURCULIONIDAE,Dryocoetes autographus (Ratzeburg),1997,7/9/97,7/10/97,1
COLEOPTERA,CURCULIONIDAE,Dryocoetes autographus (Ratzeburg),2008,6/26/08,7/2/08,1
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),1995,8/6/95,8/6/95,1
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),1997,8/8/97,8/13/97,5
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),1997,8/14/97,8/17/97,2
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),1997,8/18/97,8/21/97,2
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),1997,8/22/97,8/24/97,4
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),1999,8/6/99,8/8/99,1
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),2001,8/14/01,8/16/01,2
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),2002,7/16/02,7/17/02,1
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),2002,7/18/02,7/28/02,1
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),2002,8/5/02,8/7/02,1
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),2002,8/12/02,8/14/02,2
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),2002,8/27/02,8/29/02,2
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),2003,8/19/03,8/28/03,1
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),2004,7/30/04,8/1/04,1
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),2005,6/22/05,6/26/05,1
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),2005,8/19/05,8/22/05,13
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),2006,7/3/06,7/6/06,1
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),2006,7/28/06,8/3/06,1
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),2006,8/4/06,8/6/06,2
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),2006,8/7/06,8/10/06,2
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),2007,8/3/07,8/8/07,1
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),2007,8/9/07,8/13/07,1
COLEOPTERA,CURCULIONIDAE,Hylesinus fraxini (Panzer),2009,8/28/09,8/31/09,1
COLEOPTERA,CURCULIONIDAE,Hylobius abietis (Linnaeus),2002,6/17/02,6/18/02,1
COLEOPTERA,CURCULIONIDAE,Magdalis barbicornis (Latreille),1996,7/5/96,7/11/96,1
COLEOPTERA,CURCULIONIDAE,Magdalis flavicornis (Gyllenhal),2002,7/18/02,7/28/02,1
COLEOPTERA,CURCULIONIDAE,Magdalis ruficornis (Linnaeus),1996,6/13/96,6/20/96,1
COLEOPTERA,CURCULIONIDAE,Notaris scirpi (Fabricius),1995,7/7/95,7/9/95,1
COLEOPTERA,CURCULIONIDAE,Notaris scirpi (Fabricius),1996,8/16/96,8/18/96,1
COLEOPTERA,CURCULIONIDAE,Notaris scirpi (Fabricius),2004,7/30/04,8/1/04,1
COLEOPTERA,CURCULIONIDAE,Orthotomicus suturalis (Gyllenhal),1995,8/6/95,8/6/95,1
COLEOPTERA,CURCULIONIDAE,Phyllobius argentatus (Linnaeus),1999,5/26/99,5/30/99,1
COLEOPTERA,CURCULIONIDAE,Phyllobius argentatus (Linnaeus),2000,5/11/00,5/16/00,1
COLEOPTERA,CURCULIONIDAE,Phytobius leucogaster (Marsham),2005,7/8/05,7/10/05,2
COLEOPTERA,CURCULIONIDAE,Phytobius leucogaster (Marsham),2006,7/3/06,7/6/06,1
COLEOPTERA,CURCULIONIDAE,Pityogenes bidentatus (Herbst),1997,8/8/97,8/13/97,1
COLEOPTERA,CURCULIONIDAE,Pityogenes bidentatus (Herbst),2002,7/16/02,7/17/02,1
COLEOPTERA,CURCULIONIDAE,Pityogenes chalcographus (Linnaeus),1995,8/4/95,8/5/95,1
COLEOPTERA,CURCULIONIDAE,Pityogenes chalcographus (Linnaeus),1997,8/4/97,8/7/97,1
COLEOPTERA,CURCULIONIDAE,Pityogenes chalcographus (Linnaeus),2005,7/12/05,7/14/05,1
COLEOPTERA,CURCULIONIDAE,Pityogenes chalcographus (Linnaeus),2005,7/18/05,7/19/05,1
COLEOPTERA,CURCULIONIDAE,Pityogenes chalcographus (Linnaeus),2006,7/21/06,7/27/06,2
COLEOPTERA,CURCULIONIDAE,Pityogenes chalcographus (Linnaeus),2008,7/29/08,8/3/08,1
COLEOPTERA,CURCULIONIDAE,Pityophthorus glabratus Eichhoff,2002,8/27/02,8/29/02,1
COLEOPTERA,CURCULIONIDAE,Pityophthorus pubescens (Marsham),2000,7/3/00,7/6/00,1
COLEOPTERA,CURCULIONIDAE,Pityophthorus pubescens (Marsham),2006,7/28/06,8/3/06,1
COLEOPTERA,CURCULIONIDAE,Pityophthorus pubescens (Marsham),2006,8/7/06,8/10/06,1
COLEOPTERA,CURCULIONIDAE,Pityophthorus pubescens (Marsham),2007,4/30/07,5/14/07,1
COLEOPTERA,CURCULIONIDAE,Pityophthorus pubescens (Marsham),2007,8/9/07,8/13/07,1
COLEOPTERA,CURCULIONIDAE,Pityophthorus pubescens (Marsham),2008,5/6/08,5/13/08,1
COLEOPTERA,CURCULIONIDAE,Polydrusus cervinus (Linnaeus),1993,6/7/93,6/10/93,1
COLEOPTERA,CURCULIONIDAE,Polygraphus poligraphus (Linnaeus),1995,7/18/95,7/20/95,1
COLEOPTERA,CURCULIONIDAE,Polygraphus poligraphus (Linnaeus),1995,7/21/95,7/21/95,2
COLEOPTERA,CURCULIONIDAE,Polygraphus poligraphus (Linnaeus),1996,7/24/96,7/25/96,1
COLEOPTERA,CURCULIONIDAE,Polygraphus poligraphus (Linnaeus),1997,7/11/97,7/13/97,6
COLEOPTERA,CURCULIONIDAE,Polygraphus poligraphus (Linnaeus),1997,7/22/97,7/23/97,1
COLEOPTERA,CURCULIONIDAE,Polygraphus poligraphus (Linnaeus),1997,7/25/97,7/27/97,1
COLEOPTERA,CURCULIONIDAE,Polygraphus poligraphus (Linnaeus),1997,8/8/97,8/13/97,1
COLEOPTERA,CURCULIONIDAE,Polygraphus poligraphus (Linnaeus),2001,7/26/01,7/29/01,2
COLEOPTERA,CURCULIONIDAE,Polygraphus poligraphus (Linnaeus),2002,8/30/02,9/4/02,1
COLEOPTERA,CURCULIONIDAE,Polygraphus poligraphus (Linnaeus),2004,8/9/04,8/10/04,1
COLEOPTERA,CURCULIONIDAE,Polygraphus poligraphus (Linnaeus),2007,7/19/07,7/25/07,1
COLEOPTERA,CURCULIONIDAE,Polygraphus poligraphus (Linnaeus),2007,8/3/07,8/8/07,1
COLEOPTERA,CURCULIONIDAE,Rhynchaenus alni (Linnaeus),1993,6/1/93,6/6/93,1
COLEOPTERA,CURCULIONIDAE,Rhynchaenus fagi (Linnaeus),1993,4/16/93,4/21/93,1
COLEOPTERA,CURCULIONIDAE,Rhynchaenus fagi (Linnaeus),1993,4/22/93,5/16/93,1
COLEOPTERA,CURCULIONIDAE,Rhynchaenus fagi (Linnaeus),1994,7/4/94,7/6/94,1
COLEOPTERA,CURCULIONIDAE,Rhynchaenus fagi (Linnaeus),1997,7/16/97,7/20/97,1
COLEOPTERA,CURCULIONIDAE,Rhynchaenus fagi (Linnaeus),1998,4/24/98,4/29/98,1
COLEOPTERA,CURCULIONIDAE,Rhynchaenus fagi (Linnaeus),1998,6/26/98,6/29/98,1
COLEOPTERA,CURCULIONIDAE,Rhynchaenus fagi (Linnaeus),1998,7/3/98,7/8/98,1
COLEOPTERA,CURCULIONIDAE,Rhynchaenus fagi (Linnaeus),2001,5/10/01,5/21/01,1
COLEOPTERA,CURCULIONIDAE,Rhynchaenus pilosus (Fabricius),2007,6/7/07,6/10/07,1
COLEOPTERA,CURCULIONIDAE,Rhynchaenus pilosus (Fabricius),2008,7/29/08,8/3/08,1
COLEOPTERA,CURCULIONIDAE,Rhynchaenus testaceus (MŸller),2005,7/12/05,7/14/05,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1994,7/12/94,7/14/94,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1994,7/15/94,7/17/94,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1994,7/22/94,7/24/94,4
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1994,7/29/94,7/31/94,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1995,6/28/95,6/29/95,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1995,7/18/95,7/20/95,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1995,7/21/95,7/21/95,9
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1995,7/28/95,7/29/95,7
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1995,7/30/95,7/30/95,6
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1995,7/31/95,7/31/95,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1995,8/2/95,8/2/95,3
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1995,8/3/95,8/3/95,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1995,8/6/95,8/6/95,6
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1995,8/10/95,8/13/95,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1996,8/16/96,8/18/96,10
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1997,7/7/97,7/8/97,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1997,7/21/97,7/21/97,2
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1997,7/24/97,7/24/97,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1997,8/1/97,8/3/97,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1997,8/4/97,8/7/97,2
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1997,8/8/97,8/13/97,3
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1997,8/14/97,8/17/97,3
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1997,8/18/97,8/21/97,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1998,6/19/98,6/21/98,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),1998,7/22/98,7/23/98,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2001,7/2/01,7/3/01,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2001,7/24/01,7/25/01,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2002,7/12/02,7/15/02,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2002,7/16/02,7/17/02,6
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2002,7/18/02,7/28/02,2
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2002,8/15/02,8/19/02,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2003,6/23/03,7/10/03,9
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2003,7/11/03,7/14/03,8
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2003,7/15/03,7/20/03,5
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2003,7/21/03,7/24/03,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2003,8/1/03,8/8/03,6
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2003,8/9/03,8/14/03,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2004,7/22/04,7/25/04,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2004,7/28/04,7/29/04,4
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2004,7/30/04,8/1/04,5
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2004,8/2/04,8/3/04,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2004,8/4/04,8/5/04,5
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2005,6/22/05,6/26/05,3
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2005,6/27/05,6/30/05,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2005,7/8/05,7/10/05,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2005,7/12/05,7/14/05,9
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2005,7/18/05,7/19/05,3
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2006,6/12/06,6/13/06,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2006,7/7/06,7/9/06,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2006,7/14/06,7/20/06,2
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2006,7/21/06,7/27/06,6
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2006,7/28/06,8/3/06,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2006,8/7/06,8/10/06,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2007,6/7/07,6/10/07,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2007,7/9/07,7/18/07,2
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2007,8/3/07,8/8/07,2
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2007,8/9/07,8/13/07,12
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2008,7/3/08,7/8/08,4
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2008,7/24/08,7/28/08,1
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2008,7/29/08,8/3/08,7
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2009,6/26/09,6/28/09,2
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2009,6/30/09,7/2/09,3
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2009,7/3/09,7/10/09,3
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2009,7/11/09,7/20/09,15
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2009,8/3/09,8/6/09,5
COLEOPTERA,CURCULIONIDAE,Scolytus intricatus (Ratzeburg),2009,8/21/09,8/25/09,1
COLEOPTERA,CURCULIONIDAE,Scolytus laevis Chapuis,1992,6/29/92,7/2/92,1
COLEOPTERA,CURCULIONIDAE,Scolytus laevis Chapuis,1992,6/26/92,6/28/92,1
COLEOPTERA,CURCULIONIDAE,Sitona humeralis Stephens,2009,8/26/09,8/27/09,1
COLEOPTERA,CURCULIONIDAE,Sitona lineatus (Linnaeus),2001,5/10/01,5/21/01,1
COLEOPTERA,CURCULIONIDAE,Stereonychus fraxini (Degeer),1995,4/26/95,5/8/95,1
COLEOPTERA,CURCULIONIDAE,Taphrorychus bicolor (Herbst),2003,6/23/03,7/10/03,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),1993,6/28/93,6/30/93,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),1995,7/4/95,7/6/95,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),1995,8/1/95,8/1/95,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),1995,8/14/95,8/16/95,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),1995,9/1/95,9/12/95,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),1997,8/4/97,8/7/97,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),1997,8/14/97,8/17/97,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),1998,7/22/98,7/23/98,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),1999,7/5/99,7/6/99,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),1999,7/12/99,7/19/99,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),1999,8/4/99,8/5/99,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),2001,7/4/01,7/8/01,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),2001,7/20/01,7/23/01,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),2001,7/26/01,7/29/01,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),2002,6/17/02,6/18/02,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),2002,6/19/02,6/27/02,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),2002,7/18/02,7/28/02,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),2003,7/21/03,7/24/03,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),2003,8/9/03,8/14/03,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),2004,9/6/04,9/16/04,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),2005,7/8/05,7/10/05,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),2005,7/12/05,7/14/05,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),2005,8/19/05,8/22/05,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),2006,7/14/06,7/20/06,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),2006,7/21/06,7/27/06,2
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),2006,8/7/06,8/10/06,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),2007,7/9/07,7/18/07,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),2008,8/8/08,8/14/08,1
COLEOPTERA,CURCULIONIDAE,Tomicus piniperda (Linnaeus),2009,7/3/09,7/10/09,1
COLEOPTERA,CURCULIONIDAE,Trypophloeus grothii (Hagedorn),1997,9/12/97,9/20/97,1
COLEOPTERA,CURCULIONIDAE,Xyleborinus saxesenii (Ratzeburg),1994,8/8/94,8/9/94,1
COLEOPTERA,CURCULIONIDAE,Xyleborinus saxesenii (Ratzeburg),1995,7/21/95,7/21/95,2
COLEOPTERA,CURCULIONIDAE,Xyleborinus saxesenii (Ratzeburg),1997,8/4/97,8/7/97,1
COLEOPTERA,CURCULIONIDAE,Xyleborinus saxesenii (Ratzeburg),1997,8/8/97,8/13/97,1
COLEOPTERA,CURCULIONIDAE,Xyleborinus saxesenii (Ratzeburg),1997,8/22/97,8/24/97,1
COLEOPTERA,CURCULIONIDAE,Xyleborinus saxesenii (Ratzeburg),2002,8/27/02,8/29/02,1
COLEOPTERA,CURCULIONIDAE,Xyleborinus saxesenii (Ratzeburg),2007,8/9/07,8/13/07,1
COLEOPTERA,CURCULIONIDAE,Xyleborinus saxesenii (Ratzeburg),2008,5/6/08,5/13/08,1
COLEOPTERA,DERMESTIDAE,Anthrenus museorum (Linnaeus),1994,6/8/94,6/13/94,1
COLEOPTERA,DERMESTIDAE,Anthrenus museorum (Linnaeus),2006,6/1/06,6/8/06,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),1993,5/24/93,5/31/93,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),1994,6/24/94,6/28/94,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),1995,4/26/95,5/8/95,2
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),1995,6/7/95,6/11/95,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),1995,6/20/95,6/25/95,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),1995,6/28/95,6/29/95,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),1996,6/1/96,6/9/96,3
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),1996,6/10/96,6/12/96,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),1996,6/21/96,6/25/96,2
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),1996,7/5/96,7/11/96,3
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),1996,7/12/96,7/17/96,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),1996,7/18/96,7/23/96,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),1996,8/2/96,8/8/96,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),1997,5/7/97,5/29/97,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),1998,5/27/98,6/1/98,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),1998,6/2/98,6/7/98,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),1999,5/26/99,5/30/99,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),1999,6/17/99,6/20/99,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),2000,5/17/00,6/8/00,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),2001,5/10/01,5/21/01,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),2001,6/20/01,6/24/01,2
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),2001,6/28/01,7/1/01,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),2002,6/11/02,6/16/02,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),2003,6/10/03,6/15/03,2
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),2004,5/6/04,5/17/04,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),2004,6/28/04,6/30/04,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),2004,6/11/04,6/14/04,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),2004,5/18/04,6/7/04,3
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),2006,6/1/06,6/8/06,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),2006,6/9/06,6/11/06,1
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),2008,5/6/08,5/13/08,2
COLEOPTERA,DERMESTIDAE,Anthrenus verbasci (Linnaeus),2008,6/17/08,6/22/08,1
COLEOPTERA,DERMESTIDAE,Attagenus pellio (Linnaeus),1998,5/7/98,5/13/98,1
COLEOPTERA,DERMESTIDAE,Attagenus smirnovi Zhantiev,1997,7/9/97,7/10/97,1
COLEOPTERA,DERMESTIDAE,Attagenus smirnovi Zhantiev,2004,7/28/04,7/29/04,1
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1992,6/26/92,6/28/92,1
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1992,6/29/92,7/2/92,2
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1992,7/6/92,7/8/92,1
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1992,7/10/92,7/12/92,2
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1992,7/17/92,7/20/92,3
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1992,7/21/92,7/23/92,3
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1992,7/24/92,7/28/92,1
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1992,8/3/92,8/5/92,1
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1992,8/6/92,8/9/92,4
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1992,8/10/92,8/12/92,2
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1992,8/28/92,8/31/92,5
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1992,9/7/92,9/13/92,2
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1992,9/21/92,9/27/92,1
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1993,4/22/93,5/16/93,2
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1993,5/17/93,5/23/93,1
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1993,5/24/93,5/31/93,1
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1993,6/1/93,6/6/93,1
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1993,6/7/93,6/10/93,1
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1993,6/28/93,6/30/93,3
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1993,7/1/93,7/4/93,3
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1993,7/5/93,7/7/93,1
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1993,7/8/93,7/11/93,1
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1993,9/16/93,9/21/93,1
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1994,4/18/94,5/2/94,3
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1994,5/10/94,5/18/94,1
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1994,5/30/94,6/7/94,1
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1994,6/8/94,6/13/94,4
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1994,6/24/94,6/28/94,2
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1994,6/29/94,7/3/94,3
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1994,7/4/94,7/6/94,1
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1994,7/7/94,7/11/94,2
COLEOPTERA,DERMESTIDAE,Dermestes haemorrhoidalis KŸster,1994,7/12/94,7/14/94,3
